ORF,SIM PHI
ORF859,0.544184856036652
ORF861,1.52619119597456
ORF867,0.334850641609564
ORF868,2.83359284459951
ORF874,0.309220238806029
ORF875,0.176672917201385
ORF876,0.591776915060373
ORF878,0.0954511970455071
ORF883,1.93382071236512
ORF887,0.217078559745641
ORF909,7.42078213644659
ORF910,0.174152394809979
ORF911,2.51334468459823
ORF923,3.27146774953805
ORF929,0.594884156986316
ORF932,3.90044492600039
ORF939,13.7583681348622
ORF951,0.0774324084241998
ORF952,4.23376316681094
ORF954,0.201191579602891
ORF955,2.42622299263147
ORF958,0.205134886444404
ORF960,0.921426870833626
ORF971,0.834301496485675
ORF978,1.30405083425357
ORF983,0.1100997491065
ORF984,0.0505608816505134
ORF985,0.164465810643959
ORF998,0.103426567691055
ORF999,0.446396301944787
ORF1001,1.0868732303221
ORF1006,1.27204116906611
ORF1007,0.833254565192409
ORF1009,2.57355482130994
ORF1011,0.855438727051315
ORF1018,11.2402438824743
ORF1042,0.631544281976172
ORF1051,0.192624181545054
ORF1054,0.614809253425807
ORF1061,1.72455729770781
ORF1063,3.40342301313838
ORF1065,0.998470052806989
ORF1071,0.777734329255752
ORF1072,0.743451177463105
ORF1079,0.485129477187865
ORF1089,0.372784433712287
ORF1091,0.0394171805520829
ORF1092,0.919709797425073
ORF1094,0.54269851631544
ORF1099,2.15922419089364
ORF1105,0.227668716951208
ORF1109,0.374094698156663
ORF1120,0.082711905032564
ORF1123,1.08020365692924
ORF1127,2.31233367696929
ORF1133,0.90030070895197
ORF1135,2.12665791697527
ORF1138,2.59224591229225
ORF1141,1.55389888019602
ORF1143,0.212465692782198
ORF1144,1.4231535532873
ORF1146,0.836929648988227
ORF1148,0.047759031893117
ORF1151,8.74799962529534
ORF1163,0.152423837055514
ORF1171,0.875119168185712
ORF1179,13.6218092520594
ORF1190,0.40070441852945
ORF1199,6.7550019309865
ORF1206,2.44606758036553
ORF1207,0.488944184753782
ORF1217,0.257350189569245
ORF1224,0.774295015515811
ORF1227,0.300599657657444
ORF1242,1.10603395334238
ORF1243,1.49632634707308
ORF1250,2.33249312855574
ORF1258,1.11465762366163
ORF1259,1.33059470333893
ORF1260,1.33127095665062
ORF1261,1.27463298812502
ORF1277,1.68605986635131
ORF1279,0.243960424604191
ORF1281,0.938923269897148
ORF1293,0.219704312259308
ORF1294,1.17455424564074
ORF1295,0.0847956999617795
ORF1301,0.532428287960771
ORF1306,0.291913495147363
ORF1311,18.8377163286676
ORF1313,0.99986552880863
ORF1321,5.18071558140758
ORF1335,9.41932730152852
ORF1341,0.31161015877644
ORF1351,0.431198379507062
ORF1355,0.221623956354052
ORF1357,0.459816782860653
ORF1358,0.0723371398146049
ORF1361,8.91077355733855
ORF1364,0.364221187818636
ORF1367,2.75826307553788
ORF1368,0.725265748522937
ORF1371,0.0621821789766997
ORF1376,0.0442209750501092
ORF1384,1.17016400616587
ORF1387,0.119447837018423
ORF1389,0.801873282962885
ORF1407,5.26155959801646
ORF1408,6.8080746138154
ORF1415,0.554944599458338
ORF1416,0.192402977212773
ORF1422,0.299784692649027
ORF1425,0.322111290818543
ORF1427,0.797568250271787
ORF1433,0.0408838297450545
ORF1436,1.01219013569893
ORF1439,6.18704276438521
ORF1450,0.657475413371682
ORF1452,10.9208576367289
ORF1453,3.74139105778058
ORF1466,2.55921082848807
ORF1473,0.461610183542194
ORF1485,1.15829733964001
ORF1489,0.090326719714888
ORF1490,1.18911399347136
ORF1492,3.72492275814
ORF1496,0.0451965770053927
ORF1500,0.644653705063935
ORF1501,5.49376293642548
ORF1506,0.040606514841234
ORF1512,0.0453760696996105
ORF1528,0.725600860481232
ORF1531,0.774413996456674
ORF1540,2.71632934261041
ORF1542,2.41118866589395
ORF1546,0.0846941579793328
ORF1549,0.400164550957661
ORF1553,0.273359984396614
ORF1554,2.01091799514733
ORF1555,0.384776073524982
ORF1566,0.546750133234463
ORF1570,0.755226658425044
ORF1581,0.975400678815265
ORF1583,0.560300383956423
ORF1585,2.65738301764321
ORF1588,0.278947293990967
ORF1601,1.32901291527969
ORF1617,5.00096833043136
ORF1622,1.24925382711622
ORF1632,0.702909884289149
ORF1633,0.337045293328502
ORF1637,0.0888070201710953
ORF1639,3.62193995543221
ORF1642,0.349208082347313
ORF1645,1.1628189632198
ORF1646,0.328218427773874
ORF1650,4.73623776216971
ORF1654,0.573063764940242
ORF1661,0.184693191453802
ORF1676,11.791360974315
ORF1682,0.431487584300797
ORF1687,1.21529539476427
ORF1688,3.1504579881169
ORF1694,0.971958913186594
ORF1695,0.26220453870561
ORF1699,0.157486404603636
ORF1700,0.0442298286447165
ORF1701,0.429653558392395
ORF1706,0.637003559139848
ORF1708,0.390754780211768
ORF1718,0.522656504370738
ORF1722,72.4064402699412
ORF1725,0.179536690645846
ORF1746,2.23744301258769
ORF1750,0.832230574306254
ORF1753,7.26212313270152
ORF1754,8.88585067241217
ORF1762,0.143114797241821
ORF1776,0.392107778211646
ORF1789,0.142582055789396
ORF1807,7.97451176105657
ORF1809,0.292740904823006
ORF1824,0.626506314612752
ORF1825,3.47737674791041
ORF1826,1.98186494703379
ORF1828,0.510719715028441
ORF1831,0.0389094257722436
ORF1834,0.803626467875742
ORF1852,3.31563750043609
ORF1855,0.413925607486965
ORF1856,0.061300705947646
ORF1859,0.930602007053402
ORF1864,0.500113116545224
ORF1873,0.545810781747848
ORF1879,1.24703817659916
ORF1888,0.96474999593799
ORF1889,0.324413918731586
ORF1895,3.35155351104057
ORF1899,0.196297293780952
ORF1905,0.479225610551616
ORF1907,0.264518751376205
ORF1923,0.0408544634206092
ORF1935,1.49526315327787
ORF1936,0.162745222374438
ORF1940,0.157629199994054
ORF1941,2.69585759308653
ORF1949,0.190829895700694
ORF1956,0.878618757359985
ORF1959,0.089874218552863
ORF1962,0.206362154704653
ORF1968,2.12247931783449
ORF1975,0.188293173655506
ORF1979,0.131989889790475
ORF1987,3.05147734976193
ORF1988,2.20238872657051
ORF1995,0.3784517553082
ORF2002,0.180257209033746
ORF2014,0.216224718427874
ORF2021,12.5386145958873
ORF2023,0.965131328433111
ORF2047,0.589773807780052
ORF2056,0.334451460143418
ORF2060,0.041401886584929
ORF2067,28.5825451009601
ORF2071,0.0827000671623528
ORF2079,0.52107149616872
ORF2080,0.776111799030144
ORF2082,0.232438053565883
ORF2092,0.685583457483955
ORF2095,0.439880013068579
ORF2099,0.332562248592302
ORF2104,0.450236318539878
ORF2108,3.5920503320832
ORF2113,1.45471602760597
ORF2124,0.221629251427437
ORF2127,1.03628689697089
ORF2129,0.627885167435163
ORF2136,0.0857420047201207
ORF2138,1.25659646237709
ORF2141,0.562427406816985
ORF2143,2.72982004421861
ORF2149,0.443087950741113
ORF2150,0.198251856253032
ORF2152,0.638305228029469
ORF2157,0.443162009409336
ORF2159,0.272978011209847
ORF2161,2.40654405221489
ORF2164,2.78438197287187
ORF2171,43.551730012848
ORF2176,0.743415012964482
ORF2180,0.601083654097747
ORF2184,0.023964772652469
ORF2185,0.889700221502436
ORF2191,1.22905865523987
ORF2193,0.636579827815466
ORF2194,0.13404269666429
ORF2203,3.65623863388044
ORF2211,16.2548231938831
ORF2214,2.80381579046557
ORF2224,2.06567177964589
ORF2225,2.22216160909321
ORF2233,0.359104340072603
ORF2234,0.998351466966561
ORF2241,0.309826158928609
ORF2243,1.40725517051757
ORF2244,0.110511159435423
ORF2245,1.03365184779623
ORF2249,0.365584587636103
ORF2250,0.936139196811929
ORF2251,0.499682726778952
ORF2263,2.02869199068749
ORF2269,8.931269425798
ORF2297,0.173715531609872
ORF2300,0.53368842160317
ORF2303,0.0422595485804089
ORF2306,0.871395383280238
ORF2313,0.469661380297684
ORF2315,0.431362053956046
ORF2317,15.3343096431077
ORF2326,3.92327285457688
ORF2330,0.374506908826583
ORF2335,0.146886715607138
ORF2341,1.66854714177286
ORF2342,3.3332956327521
ORF2358,0.811243247838406
ORF2364,0.168633988586831
ORF2369,0.415539858426145
ORF2372,0.362846612293128
ORF2378,0.686095597443731
ORF2380,4.72332255018463
ORF2384,0.0894042826333494
ORF2387,0.163481725395467
ORF2388,2.41605845051599
ORF2393,0.358989465649468
ORF2401,0.236587123111496
ORF2402,1.05685871824843
ORF2403,0.588758456624122
ORF2408,0.888150054961808
ORF2412,0.208071022259986
ORF2433,1.13213676601143
ORF2435,0.384249100980552
ORF2436,0.913177207304922
ORF2445,4.46335200107329
ORF2446,4.68156699041665
ORF2452,3.14733972323348
ORF2459,0.0923288302834359
ORF2470,0.578744701047457
ORF2473,0.0988570655483696
ORF2493,1.63340451820134
ORF2507,1.80824457587784
ORF2512,1.33028972438807
ORF2513,0.6361498726951
ORF2517,0.690168865608745
ORF2518,14.0401854960597
ORF2520,1.23986057731577
ORF2522,0.538579748027022
ORF2527,0.0150795569527486
ORF2528,0.284011373763432
ORF2538,1.12463664573319
ORF2542,0.782338463695607
ORF2545,0.0912451756746786
ORF2556,0.0573273590067602
ORF2560,0.262981395748577
ORF2564,2.24192082728875
ORF2577,0.170589867774685
ORF2579,3.84824098541816
ORF2582,1.0094676088837
ORF2588,1.35953764143983
ORF2589,1.4691993495115
ORF2591,0.0567542203148997
ORF2593,1.61498234061059
ORF2618,0.552554613028404
ORF2621,0.244682454200101
ORF2633,9.98284328272694
ORF2640,0.032220666120716
ORF2646,0.451535516136177
ORF2647,0.283889225753478
ORF2648,0.99725313996347
ORF2655,0.169246442121681
ORF2662,0.530692838459647
ORF2668,2.19840486245015
ORF2670,17.3489715651093
ORF2683,0.384145981730371
ORF2686,0.0421299183635979
ORF2688,0.791237767112513
ORF2694,3.18141997664262
ORF2698,1.72419231591872
ORF2701,0.188568027827854
ORF2703,0.518117018174667
ORF2706,0.178528028675762
ORF2710,0.943160693691272
ORF2718,0.0619672673753826
ORF2729,0.35290988896703
ORF2735,2.52168955491457
ORF2741,0.133767598392597
ORF2744,1.5255294472121
ORF2756,0.640404636908257
ORF2762,0.119156099833744
ORF2764,0.30669781153739
ORF2768,0.498738918207191
ORF2787,0.385307041907341
ORF2789,0.106861851573836
ORF2800,0.206288096697295
ORF2804,0.33786031431764
ORF2807,0.970456000833684
ORF2809,0.410976142312182
ORF2814,0.702006431170657
ORF2824,1.3690676958005
ORF2832,0.473956943090129
ORF2835,0.345440359463821
ORF2843,0.240598988990078
ORF2847,0.0946442057952018
ORF2849,1.22087835892503
ORF2861,0.370872252038329
ORF2862,0.524953380265096
ORF2865,0.286087749082333
ORF2874,0.448200641184048
ORF2880,0.281915866800128
ORF2888,1.81353034953007
ORF2891,0.623795546449864
ORF2894,0.746777953008182
ORF2895,0.175362173139726
ORF2897,0.337737049542543
ORF2899,0.345479320813191
ORF2900,0.220270696335454
ORF2905,0.719139431486902
ORF2911,0.239159207401977
ORF2913,0.11166337432546
ORF2916,0.412476539221055
ORF2917,1.00781789930149
ORF2924,9.27683955729724
ORF2933,5.76734314023432
ORF2944,0.578943352386947
ORF2945,11.4079783652468
ORF2947,13.1764773734975
ORF2949,0.19242720669321
ORF2958,0.68049210135558
ORF2959,2.21495938482054
ORF2972,1.85295837033631
ORF2973,6.61213602376478
ORF2981,0.0400558643685261
ORF2985,1.80014120892489
ORF2991,1.86479241403236
ORF2993,0.407654539889048
ORF3000,1.27979643221315
ORF3001,2.92610319957862
ORF3005,0.216227264471189
ORF3007,3.9298151006889
ORF3009,3.42055752478352
ORF3021,1.65448129146156
ORF3022,0.239103848667084
ORF3034,1.79144021112993
ORF3049,0.335230836780805
ORF3057,24.0557114809357
ORF3059,0.462994249615918
ORF3074,2.09606508376493
ORF3077,0.377237928108731
ORF3080,1.23155790048879
ORF3083,0.649826198681712
ORF3084,1.20897083220302
ORF3100,0.212514659173249
ORF3106,0.12362573849271
ORF3107,2.87411920822962
ORF3124,0.121411139542316
ORF3125,0.559418031159862
ORF3136,4.62373000739074
ORF3139,0.934110917705607
ORF3151,3.53290442383207
ORF3152,0.0875734229753753
ORF3153,0.131290700522118
ORF3168,0.201428234944314
ORF3170,0.198707650322662
ORF3173,0.0895904558659558
ORF3174,0.674179832051819
ORF3188,1.15316418842104
ORF3190,0.741356911415177
ORF3194,0.731391842814093
ORF3195,0.961981710402115
ORF3197,0.244665448366413
ORF3201,10.5374749823764
ORF3203,0.672718960560866
ORF3204,2.39666516119055
ORF3232,1.03827512307986
ORF3237,1.06309246156306
ORF3241,2.87237266280575
ORF3245,0.0429291566967416
ORF3247,1.13183425826712
ORF3249,0.491802036594522
ORF3252,0.171156892300441
ORF3260,0.533203879241707
ORF3264,0.116708255490456
ORF3268,0.112889780956459
ORF3270,0.243777720564115
ORF3279,0.786273175693897
ORF3283,0.859237631889255
ORF3287,2.36443211429312
ORF3291,0.044186245002093
ORF3301,0.338171249731219
ORF3302,2.15177615635834
ORF3307,3.6158553001498
ORF3318,1.90685730676499
ORF3326,0.345249065842543
ORF3330,1.49208795567207
ORF3331,0.279528770766534
ORF3332,0.62810777606902
ORF3343,0.935049104845546
ORF3350,0.350327663749141
ORF3359,0.0135995658023522
ORF3360,7.4719358091358
ORF3365,0.102092656299528
ORF3371,0.941329808930325
ORF3375,1.28478542548646
ORF3410,3.0021477325785
ORF3419,2.16492206456435
ORF3423,1.65469801787243
ORF3425,0.172985740090831
ORF3428,0.319872751596302
ORF3433,0.651624776092703
ORF3438,0.337791784656723
ORF3446,0.311424117771132
ORF3462,2.20842827619152
ORF3474,0.831424647116574
ORF3478,0.544266830980378
ORF3482,8.99964416460218
ORF3489,0.890497757160707
ORF3495,5.73149300054906
ORF3496,0.432362476010541
ORF3508,0.676992192249268
ORF3510,1.43492932664319
ORF3513,2.81174998600719
ORF3516,2.58510356201832
ORF3518,0.524130631953511
ORF3536,1.73089239086816
ORF3538,0.254571330322815
ORF3543,0.242029097751783
ORF3552,2.1489704076196
ORF3560,0.491657179291732
ORF3565,5.25690630838282
ORF3573,0.437487181719475
ORF3577,9.28490027897108
ORF3584,0.224089629642486
ORF3605,1.03258132915058
ORF3606,0.428661075344032
ORF3607,0.505580947126313
ORF3609,0.952506652413127
ORF3613,0.245265634578129
ORF3614,2.13219887331933
ORF3623,3.30060757028932
ORF3629,0.124575170535485
ORF3630,0.728689255856099
ORF3634,0.253165468462094
ORF3636,0.276033401049898
ORF3645,0.45450209579941
ORF3647,2.17815946568519
ORF3655,12.3464555596118
ORF3658,0.932353078558994
ORF3659,4.11732675779314
ORF3662,1.83490293671607
ORF3670,0.149249142148395
ORF3671,0.964997737735234
ORF3675,0.0481542954273904
ORF3682,0.0242908772912366
ORF3687,1.32111987561189
ORF3690,0.720800928016124
ORF3702,4.58948451335537
ORF3705,0.736867935787084
ORF3719,1.21006711541708
ORF3721,0.445237454532216
ORF3728,9.20189681515767
ORF3740,1.63117344837913
ORF3746,0.459762454503908
ORF3752,0.429856000784339
ORF3754,0.295679318996564
ORF3755,1.88367987860363
ORF3762,0.937718340167316
ORF3775,3.63159034885118
ORF3783,0.569817962179443
ORF3790,0.283236869856648
ORF3791,0.376968880704
ORF3793,1.0423690684517
ORF3808,0.707165648011091
ORF3811,0.710522387988353
ORF3816,0.64389379023373
ORF3817,0.154760685209524
ORF3820,0.15182716720858
ORF3822,0.528217203843456
ORF3826,8.38185877095577
ORF3829,0.646019730027305
ORF3835,3.45423424549301
ORF3841,0.0990167758970949
ORF3859,2.73944891101817
ORF3863,0.766297933617049
ORF3872,0.226622673013537
ORF3874,0.901642558015711
ORF3876,2.28418365990333
ORF3879,0.297470313547546
ORF3892,4.9178782727732
ORF3896,1.28606413860943
ORF3906,0.145091418665411
ORF3914,4.52157798777623
ORF3927,1.43609644963203
ORF3930,0.331458785847005
ORF3934,2.60793392892198
ORF3948,0.822692807769905
ORF3950,0.528862288028626
ORF3953,8.13243001089727
ORF3959,0.220276111517465
ORF3960,0.0739800072888038
ORF3962,1.36406250657178
ORF3968,1.54617587409921
ORF3975,3.65338900936953
ORF3978,0.282931826831571
ORF3981,1.77166634318582
ORF3982,0.129880253297717
ORF3987,2.31006018446262
ORF3999,8.24350851120328
ORF4002,0.0666496016622604
ORF4008,1.65491586600931
ORF4010,0.692211904949236
ORF4011,0.397608421133485
ORF4017,0.494175841261236
ORF4023,3.52592843945036
ORF4039,2.1110925452011
ORF4043,0.0757720687313376
ORF4044,7.36881173899458
ORF4048,0.500141071204924
ORF4053,1.52491706648036
ORF4078,0.574878766713213
ORF4080,3.0555191684337
ORF4086,0.112532474823894
ORF4088,1.47135325828459
ORF4089,0.0948226783495359
ORF4090,0.0159472717175318
ORF4092,4.51407357171999
ORF4099,1.7491099630797
ORF4105,2.18282440506275
ORF4113,0.449674724798391
ORF4123,2.0161269468023
ORF4131,0.0741766604021247
ORF4139,0.538324732252623
ORF4148,86.142043007519
ORF4159,0.114812549051656
ORF4160,0.348364750234726
ORF4175,1.32997577743491
ORF4177,1.24032197210679
ORF4187,0.0583523868358637
ORF4192,1.95911811419657
ORF4193,0.1044591129387
ORF4201,5.11456697752335
ORF4203,0.555673586965367
ORF4204,0.859699869918892
ORF4219,0.480366889039454
ORF4223,0.175111653224387
ORF4224,0.482293226685585
ORF4230,5.14227941815839
ORF4232,0.270993950272757
ORF4234,0.188883011979798
ORF4238,1.82596255113134
ORF4244,0.0631720516982876
ORF4247,0.484080494435355
ORF4250,13.0219986676932
ORF4251,1.54192170456701
ORF4253,0.475372642197485
ORF4255,0.0521439917972539
ORF4257,0.585820530797237
ORF4258,1.01951519910419
ORF4260,0.971676508801436
ORF4261,1.49597102099652
ORF4265,0.517561984540389
ORF4266,0.68198490465322
ORF4269,0.38384223282228
ORF4277,1.39693591236598
ORF4282,0.714538893177139
ORF4291,0.347796843819397
ORF4297,0.584450934476807
ORF4304,3.0315115674724
ORF4307,3.30283447138273
ORF4312,4.31200314896862
ORF4318,1.50633141628922
ORF4322,0.971467491304332
ORF4323,0.131588745231163
ORF4327,0.738261856363103
ORF4337,1.17343287156934
ORF4338,3.28160559763488
ORF4342,1.85957889084574
ORF4353,1.19651572479134
ORF4357,0.337957279385766
ORF4360,3.05029408841031
ORF4368,1.29622594535096
ORF4371,0.184123988919694
ORF4372,0.515407944994842
ORF4373,1.6324887169545
ORF4375,0.210153239179587
ORF4377,0.0359668829572993
ORF4381,0.402698236144808
ORF4385,1.83342812129475
ORF4393,0.309105960272412
ORF4396,0.335317307430119
ORF4398,0.144968005810598
ORF4399,0.30730907850408
ORF4402,0.108633033305703
ORF4407,0.0958080064765183
ORF4409,0.655531117359906
ORF4416,0.605985539814348
ORF4417,0.747647520576623
ORF4420,7.96722203822134
ORF4426,1.0914733886085
ORF4427,0.120897338113546
ORF4428,1.53004082755261
ORF4429,0.395006747134486
ORF4441,0.247584690818986
ORF4446,10.3562969066644
ORF4451,0.972549491661369
ORF4453,2.23012044799771
ORF4464,0.982733858641445
ORF4471,0.601408501167718
ORF4474,0.0615278151849148
ORF4478,0.697450401644208
ORF4480,1.02620755741778
ORF4481,1.73853220876927
ORF4485,0.466517933528395
ORF4487,5.05029349485504
ORF4490,0.0653459473933996
ORF4499,0.362767606762162
ORF4504,2.48731087510547
ORF4506,0.189259254370617
ORF4534,3.08478808570357
ORF4536,6.13923678266371
ORF4540,0.914803769248356
ORF4541,0.774993810815178
ORF4546,4.24060197215832
ORF4548,6.22060010687348
ORF4561,0.264067527312601
ORF4565,0.851203336414075
ORF4569,2.23110646049945
ORF4572,0.748618837609523
ORF4575,0.964067946977778
ORF4582,1.03108190948296
ORF4591,0.0618933246582673
ORF4602,0.279459293136903
ORF4609,1.93573272772026
ORF4616,0.431969840090451
ORF4628,0.797101204853828
ORF4635,0.499586343974626
ORF4650,0.502301144329096
ORF4651,5.77409653715393
ORF4654,0.442835466007701
ORF4655,36.3233295455095
ORF4660,0.44985820770193
ORF4665,1.39157557314592
ORF4669,1.74917320592541
ORF4670,0.160252136497841
ORF4672,3.42097459055002
ORF4673,0.66486453377977
ORF4677,0.482521308913313
ORF4679,0.101460114047777
ORF4684,0.355751452699716
ORF4688,0.148104485612454
ORF4689,0.442766572399166
ORF4690,3.66311768749339
ORF4698,1.16173918108587
ORF4703,1.44979783461649
ORF4704,0.369755312345749
ORF4706,3.02027347949506
ORF4708,0.0158243315322944
ORF4712,1.34384542026957
ORF4713,1.34117055908612
ORF4718,2.3940430852933
ORF4719,1.43612065192683
ORF4730,0.257896075014298
ORF4741,12.3488794492314
ORF4749,0.370538330009261
ORF4758,1.42170568181013
ORF4762,0.846414329806124
ORF4768,0.999421683669205
ORF4771,0.686009058503063
ORF4775,0.453447128119387
ORF4780,1.21229686844021
ORF4786,1.03198445605884
ORF4787,0.66977678380019
ORF4796,1.88231317680722
ORF4804,0.819726417855131
ORF4807,0.190864710314003
ORF4815,2.58761643327434
ORF4820,1.99112028409263
ORF4822,0.431046583161856
ORF4839,0.956059337123667
ORF4844,4.26832673529577
ORF4846,2.38513010464667
ORF4850,3.6023401014075
ORF4854,0.10235206299206
ORF4855,0.369385969829177
ORF4856,1.44174114658941
ORF4862,0.513631239455233
ORF4863,0.187701870409191
ORF4866,0.387064447005393
ORF4884,0.456400568987961
ORF4886,0.0313952213370726
ORF4901,0.986538644096445
ORF4908,1.26679415410197
ORF4916,1.07864795793914
ORF4930,0.0313178861452563
ORF4932,3.8582835865998
ORF4937,1.19552738241205
ORF4939,2.31836329684516
ORF4941,0.165863904782033
ORF4947,1.70588330877343
ORF4952,30.8398237258046
ORF4958,5.5268664665811
ORF4967,1.37510582971186
ORF4971,0.829439991855076
ORF4977,0.56339703194403
ORF4984,3.33115232849589
ORF4986,2.2741041050129
ORF5004,2.43532596057055
ORF5021,0.112648606836064
ORF5022,6.37542431654978
ORF5023,0.833539155524261
ORF5029,0.471760830034761
ORF5034,0.63753588235408
ORF5035,0.917602728319144
ORF5048,1.29446628983654
ORF5050,1.82107960959766
ORF5056,1.92793730659618
ORF5058,0.0918203452409128
ORF5063,1.57591427037891
ORF5070,1.52318362743007
ORF5080,0.522683307555905
ORF5086,0.202134266065659
ORF5090,0.395948399023222
ORF5093,0.262424326396252
ORF5096,0.276386689972378
ORF5102,0.146242252986343
ORF5116,0.192147465022866
ORF5123,0.852974297499196
ORF5135,0.523458473417343
ORF5144,0.411296967495636
ORF5146,0.318009840761593
ORF5159,0.312229564930646
ORF5162,0.194340330735942
ORF5163,5.179478137113
ORF5169,1.47345882457218
ORF5191,0.377955946439389
ORF5205,10.6851267915173
ORF5210,2.71766304369684
ORF5212,0.550374501572307
ORF5220,1.44678078795106
ORF5226,0.0567589632395955
ORF5233,0.117327240157239
ORF5236,3.11761461749369
ORF5238,1.9080835286725
ORF5240,0.937748743133887
ORF5247,0.271087421050911
ORF5248,2.32378013734928
ORF5249,6.94652874489799
ORF5252,0.623368576818498
ORF5258,1.10444538405974
ORF5259,0.122556326784436
ORF5269,0.57874026764358
ORF5281,1.10475005667514
ORF5282,1.3260317244246
ORF5290,25.7856304692827
ORF5313,0.678345234449791
ORF5323,3.88109335537204
ORF5327,0.401591082478431
ORF5329,0.805262191952479
ORF5330,3.90455677358369
ORF5332,1.90100369879454
ORF5337,0.48526100505442
ORF5344,1.4271263446472
ORF5345,1.51044023654567
