ORF,SIM PHI
ORF2476,3.83628744857623
ORF2481,1.18117358481594
ORF2486,0.272674653066061
ORF2497,0.194022868509276
ORF2505,0.0202466884271754
ORF2516,0.468303522410587
ORF2517,2.27248577781966
ORF2523,1.46957615525966
ORF2527,0.409044074154621
ORF2532,0.0619134618628169
ORF2569,0.27982954170551
ORF2581,0.332507656711102
ORF2611,0.407961677601038
ORF2624,0.259550806202187
ORF2637,0.423620361720387
ORF2638,0.617750062871365
ORF2647,0.28490498462205
ORF2666,0.0665593564302837
ORF2667,0.11608079257682
ORF2684,0.32574511812847
ORF2720,4.34178125315672
ORF2726,0.832643380480144
ORF2741,2.59386917635614
ORF2746,0.592572359617963
ORF2754,6.25348204822853
ORF2760,1.31915897258779
ORF2761,0.119677891309924
ORF2768,1.088845492273
ORF2774,0.806135353694339
ORF2780,0.723218046248418
ORF2782,1.24481843638931
ORF2788,0.265254661030263
ORF2793,0.180310938260751
ORF2808,0.461991829284121
ORF2827,19.760043582148
ORF2837,1.13414255841579
ORF2886,2.18751775845226
ORF2906,0.496547348997057
ORF2930,0.146270126669827
ORF2973,0.0847364080488011
ORF2985,0.125091760637813
ORF2991,1.34367663204342
ORF2993,0.129440480865577
ORF3010,0.861177286386134
ORF3018,0.338758591602777
ORF3034,3.28859675328906
ORF3048,8.232282935759
ORF3065,1.24251406781191
ORF3137,1.48041209919335
ORF3155,0.074290083532849
ORF3172,3.67269654529651
ORF3180,0.0776151145008376
ORF3182,2.29447251798227
ORF3184,2.45682220139795
ORF3188,0.888405695469263
ORF3193,1.21106151681538
ORF3198,1.06619191740129
ORF3212,0.167567641001589
ORF3231,2.29375660105453
ORF3244,0.0201554637266599
ORF3245,4.12696435139539
ORF3246,0.430961335529307
ORF3251,1.2002206553251
ORF3255,0.811329769478873
ORF3263,0.194716784223265
ORF3272,2.75387817797129
ORF3278,0.279598742519205
ORF3293,1.26628456183357
ORF3312,0.520868279863897
ORF3316,0.401651420213101
ORF3324,6.44144740089477
ORF3326,14.3412433841242
ORF3344,0.251294314366182
ORF3346,0.724982129709957
ORF3352,10.8373887023513
ORF3357,0.371119582957331
ORF3372,1.55381774872829
ORF3376,2.65443635038203
ORF3378,0.0776742646889753
ORF3387,0.655171380151997
ORF3399,1.83474762643756
ORF3410,2.39617659458054
ORF3411,0.0595783602402939
ORF3412,13.1710317643279
ORF3413,0.571643358547488
ORF3418,2.60066586187384
ORF3433,1.05805938446966
ORF3435,0.913273548985735
ORF3446,0.0517467624126676
ORF3447,0.0370557233302908
ORF3448,0.105833828646118
ORF3460,1.79483722751371
ORF3467,0.66231944107702
ORF3478,1.72642520995162
ORF3483,0.10234921239938
ORF3488,0.0447126787615784
ORF3493,6.98210806887973
ORF3527,1.48490306708407
ORF3529,0.588349022704414
ORF3530,0.178425097145696
ORF3536,0.933678199431923
ORF3541,1.81117671963693
ORF3543,0.358744422468503
ORF3550,0.360044156181359
ORF3558,1.41148222381177
ORF3559,0.57545679846894
ORF3570,0.565301024805195
ORF3573,4.19400167782288
ORF3576,0.172016147496032
ORF3581,0.916139779188919
ORF3593,0.156472661230168
ORF3596,0.275176868872003
ORF3598,0.908214475213789
ORF3614,1.62090879805485
ORF3629,2.9498063161124
ORF3641,0.745299120046459
ORF3644,0.270406914695992
ORF3653,2.75043837360479
ORF3656,0.271382034911875
ORF3661,0.148188083330344
ORF3692,3.7658214421236
ORF3697,1.43730591981223
ORF3700,0.101168575193166
ORF3719,0.386306062604402
ORF3724,0.189293539861808
ORF3733,0.36009439219264
ORF3743,1.38877001010293
ORF3758,1.45382113338412
ORF3817,2.05832663639685
ORF3828,0.146817965127033
ORF3839,0.827232407637968
ORF3849,15.183972435445
ORF3859,3.60050916533804
ORF3879,0.961071900525196
ORF3886,0.417256417382063
ORF3890,0.299930103878996
ORF3895,0.175875201381021
ORF3896,0.957040476355878
ORF3915,0.633213714495611
ORF3935,2.34322732279206
ORF3944,0.518441967752262
ORF3947,0.735083244234801
ORF3948,0.226954043286448
ORF3949,2.48509642158293
ORF3952,0.787753221879743
ORF3958,5.19888284499347
ORF3970,1.40427651650526
ORF3994,0.414280775365165
ORF4005,1.33023617655302
ORF4009,0.354767544377229
ORF4062,0.540528161366151
ORF4071,0.158626998621448
ORF4081,0.249917007796783
ORF4086,2.54306549641598
ORF4092,0.779380040953712
ORF4094,0.802839503554725
ORF4106,0.666285426762006
ORF4122,0.73747293602306
ORF4124,1.51351596348932
ORF4139,0.0289672325472118
ORF4152,1.05145991685599
ORF4165,1.88598748590864
ORF4189,0.0849053104514016
ORF4193,1.19893061900137
ORF4209,0.271317752356484
ORF4213,1.03760951843326
ORF4220,0.27009548627424
ORF4229,5.46358191205583
ORF4234,3.33889426817745
ORF4241,0.0699632487307479
ORF4257,2.45480030653866
ORF4263,0.734303491713152
ORF4268,1.27142520237928
ORF4275,2.88888743903566
ORF4277,0.0419075849931986
ORF4280,0.565745052656582
ORF4297,0.341652439296573
ORF4306,0.0732038614172147
ORF4307,1.63206521449383
ORF4313,0.42945946720993
ORF4318,7.64480845323468
ORF4333,0.120173509025586
ORF4340,23.3401607158289
ORF4346,0.278580646172641
ORF4349,2.1293858556397
ORF4353,1.13471523255712
ORF4357,0.225541559175861
ORF4367,0.419135651502136
ORF4407,0.131747346590858
ORF4442,15.4301131217698
ORF4458,0.240261120840252
ORF4484,0.116945352847083
ORF4489,2.15276781476191
ORF4505,0.406249690610199
ORF4514,0.909789092070743
ORF4520,2.15665112168808
ORF4527,0.704087198317971
ORF4528,2.31046734168195
ORF4544,3.09322169711336
ORF4546,2.78035375870443
ORF4554,1.31202583776606
ORF4556,0.237969570561639
ORF4575,0.0804784608893335
ORF4577,0.215287552482286
ORF4580,2.383209282064
ORF4584,0.152892463918211
ORF4609,3.51849985803663
ORF4612,0.122564385954923
ORF4623,1.20455721352985
ORF4636,0.144093061619835
ORF4647,4.19331323094702
ORF4649,2.4382133586829
ORF4665,0.304733626822833
ORF4681,0.950317606759703
ORF4704,6.79383043577488
ORF4706,0.459813959449075
ORF4709,1.50873321709398
ORF4713,0.118847391517072
ORF4715,0.99620666024562
ORF4733,2.11131666723919
ORF4764,0.994336090653531
ORF4781,3.18159962805994
ORF4793,1.49193439473148
ORF4833,4.47359595845828
ORF4847,0.138390484569467
ORF4851,1.41321266256635
ORF4885,2.92873992194759
ORF4891,0.723063945392954
ORF4892,1.28130947701773
ORF4905,0.545786147439419
ORF4907,0.521235125283332
ORF4923,0.76570540111902
ORF4932,0.978641214287741
ORF4954,0.882088067104209
ORF4966,0.783538526145443
ORF4975,2.04451231212213
ORF4983,0.222420503152073
ORF4997,1.39950103658116
ORF5016,0.776063002239956
ORF5017,0.517053820990824
ORF5057,0.31706827574819
ORF5080,0.438057189370665
ORF5084,1.06192949245407
ORF5100,0.849159893114603
ORF5103,0.352004811952316
ORF5108,8.2565580246933
ORF5118,2.34636270554553
ORF5151,0.209521218075447
ORF5154,0.144182626853141
ORF5169,0.88328589738504
ORF5181,2.30872748494191
ORF5199,2.45493083132562
ORF5204,2.6738696980639
ORF5229,0.169655884285137
ORF5241,0.122181616888716
ORF5243,1.66202695502555
ORF5247,3.42624701212551
ORF5261,1.04982745913446
ORF5263,2.34577920625384
ORF5274,2.67472816719911
ORF5299,0.562609546702585
ORF5318,0.66169905820898
ORF5328,0.24796888965634
ORF5340,2.35586309140818
ORF5341,0.687461433432916
ORF9,0.511253706968619
ORF22,2.51269537964712
ORF32,0.809865616107364
ORF50,1.61990644010583
ORF54,0.310559563491028
ORF72,0.569309073376511
ORF109,2.11563344420414
ORF115,1.78095340987728
ORF116,4.17101634848612
ORF123,0.900151289275965
ORF128,3.05559851696544
ORF133,0.59934963670948
ORF137,6.08687860210293
ORF140,0.728311651729865
ORF156,2.50962703825886
ORF164,0.200038104835219
ORF168,1.32047129559676
ORF192,0.3609672440109
ORF193,2.02484168943146
ORF194,0.474545141652132
ORF202,0.538487618863634
ORF207,2.13942214263473
ORF208,0.163377690974494
ORF216,0.108371743090213
ORF220,0.0765286286880587
ORF224,0.283520750680365
ORF239,0.437629942866614
ORF251,2.71141565066879
ORF252,0.0886556216503725
ORF262,0.818818449496162
ORF266,3.60070513850997
ORF278,0.214101227711919
ORF288,2.03863345653827
ORF290,0.334173264643342
ORF298,0.591652943087303
ORF302,0.434624587136042
ORF303,0.241743303066094
ORF307,0.198943586249769
ORF317,16.6272954717725
ORF330,0.93755053421586
ORF331,1.01826115542634
ORF336,1.39336841033903
ORF342,2.58834194855195
ORF348,1.74506597174424
ORF351,0.190963095751484
ORF358,1.63037630415852
ORF362,0.227990651555682
ORF363,5.22735272774871
ORF365,1.58146597903433
ORF396,0.832466714911548
ORF400,1.89204095757335
ORF444,0.273591820599316
ORF459,0.405807531180521
ORF463,0.810160257504454
ORF473,2.06171234679346
ORF481,3.79050873222593
ORF491,0.189087232530046
ORF507,0.0922689449271697
ORF514,1.50723149447556
ORF525,0.243204093263448
ORF532,0.627975239540444
ORF547,1.30372228894619
ORF558,0.0586479899202736
ORF562,3.64822833037597
ORF574,0.655019897352734
ORF587,0.0645645519445594
ORF611,7.50752955756824
ORF633,2.71152541131885
ORF644,0.608739757145104
ORF664,1.05254027421719
ORF669,0.144423603372066
ORF687,0.794850778687902
ORF690,7.41225814316211
ORF693,0.982311106501679
ORF714,0.355389711575232
ORF748,0.518568765346868
ORF752,3.03365624079443
ORF778,9.28636521702104
ORF793,0.0622521229066759
ORF797,0.789417870503306
ORF808,5.19874119321777
ORF811,0.333770450887698
ORF816,0.929725274102712
ORF817,0.0509065489656747
ORF847,0.0510773521418253
ORF871,0.160609400641073
ORF878,0.0843097218720923
ORF883,0.135912656186292
ORF888,1.98017768703858
ORF893,0.547103213906459
ORF915,0.166714291762864
ORF919,1.8459005949874
ORF933,0.158014755624869
ORF947,2.43692360660029
ORF991,5.00017967768817
ORF992,0.133497994804973
ORF995,0.0210686332355798
ORF1003,4.86736951263625
ORF1011,0.323352869127332
ORF1030,0.348579023950566
ORF1031,0.60120825713749
ORF1045,1.13268396304712
ORF1046,1.25121040043253
ORF1049,0.0225054398129918
ORF1078,0.515218061818412
ORF1084,5.60577484423264
ORF1114,1.74975383818037
ORF1119,0.397641010976782
ORF1128,0.89192463026813
ORF1134,1.03891619472328
ORF1145,0.557454137498845
ORF1177,1.99457967572475
ORF1219,0.415063732832477
ORF1223,0.307031207997279
ORF1224,4.16849586823644
ORF1244,0.164342737513004
ORF1247,0.517023849552463
ORF1255,10.9575975476195
ORF1285,8.38578307073756
ORF1300,0.112773550656353
ORF1301,8.26729826265792
ORF1306,0.391566271746142
ORF1313,9.05133850104963
ORF1321,1.8640135142012
ORF1328,3.14809140982028
ORF1333,0.340922647180039
ORF1335,0.411286354792687
ORF1353,0.468445783436055
ORF1361,0.973733076492708
ORF1369,0.366277850053664
ORF1378,0.31177626094025
ORF1384,0.346389835702544
ORF1387,0.49516453626894
ORF1404,1.09776901756716
ORF1417,2.90701116159187
ORF1438,0.0969280978408384
ORF1461,0.518573268893997
ORF1465,0.151940312034304
ORF1487,2.33978835551634
ORF1497,0.165484183177803
ORF1503,0.984050628411576
ORF1506,6.95976768832177
ORF1512,0.519749233825923
ORF1514,1.73665335729047
ORF1516,1.16914199433147
ORF1518,0.114910682009315
ORF1526,2.05762342742645
ORF1554,3.43336760968485
ORF1564,1.08952555099705
ORF1581,0.56510727373186
ORF1588,0.0258987396947559
ORF1597,0.33688250596315
ORF1611,4.06714930433295
ORF1613,0.0680710437438986
ORF1630,1.52339166175741
ORF1655,0.714749163843835
ORF1656,8.57179954644426
ORF1671,0.565466739007374
ORF1673,0.546423149163927
ORF1682,1.78142021318388
ORF1684,0.209932068941023
ORF1686,0.212205625488125
ORF1691,5.51546312857635
ORF1701,0.112605104750072
ORF1707,0.332827498238795
ORF1708,3.15041499455209
ORF1710,0.287095125675176
ORF1719,0.27062551473303
ORF1720,0.372708743725705
ORF1728,0.0852329307220745
ORF1739,4.02696427438663
ORF1741,0.0962924044195136
ORF1743,4.05696203390881
ORF1754,0.568107804081685
ORF1794,0.821177503736474
ORF1795,0.757286021480454
ORF1804,0.462976558523684
ORF1822,0.30200924420065
ORF1842,0.48365219683821
ORF1844,0.184606672365318
ORF1849,5.17479054334734
ORF1852,0.212152850517819
ORF1865,6.12816337139786
ORF1866,0.258288184120408
ORF1909,1.22904311766912
ORF1921,0.515570291878644
ORF1923,0.567921897372452
ORF1924,0.766137702990466
ORF1925,0.292525622752641
ORF1932,1.49350701384136
ORF1933,0.551674997026263
ORF1949,0.350078677222466
ORF1951,1.99759648864647
ORF1954,0.128740596318989
ORF1955,0.782278060151203
ORF1960,3.40722146838846
ORF1973,0.192354630723442
ORF1977,0.713915287741987
ORF1980,2.80583040577673
ORF1990,0.527071355490326
ORF2001,1.02083522506143
ORF2013,0.101905332593264
ORF2017,0.839957359710904
ORF2019,0.874896994156209
ORF2027,1.29445117216941
ORF2035,2.02226975985021
ORF2056,0.236795553223572
ORF2092,1.6455965493137
ORF2094,0.721923861751316
ORF2101,2.20854669661221
ORF2106,3.41865110404608
ORF2119,1.03198547316234
ORF2130,1.08118633292851
ORF2136,1.31492645881416
ORF2137,0.0321793813301074
ORF2161,0.709669692258037
ORF2167,15.6285845815068
ORF2193,3.40047519220295
ORF2202,0.232350125459873
ORF2204,0.695045714952828
ORF2210,0.995944195644997
ORF2211,0.132869304700969
ORF2214,1.6283344833393
ORF2228,0.584006765772819
ORF2240,0.0835799496366965
ORF2244,1.84633034821812
ORF2258,3.43671112912215
ORF2275,8.02868261061488
ORF2308,1.31925155307838
ORF2312,0.347260408375043
ORF2320,2.57904184167065
ORF2321,0.892581068086029
ORF2330,2.94427592069265
ORF2332,0.824430328139053
ORF2334,1.05139641943624
ORF2342,1.45629678204678
ORF2344,0.0181822650771165
ORF2353,0.210493285310055
ORF2382,1.58406571679692
ORF2383,0.382467142813683
ORF2415,0.287700420427239
ORF2416,0.140195605472529
ORF2420,1.11422780537709
ORF2434,0.30628081450291
ORF2461,0.137527435282146
ORF2465,0.823612702391059
ORF2490,0.292995266380764
ORF2521,5.15449649966703
ORF2531,0.46307665569542
ORF2532,0.283582613236834
ORF2545,2.41761216791428
ORF2552,1.50795610716335
ORF2554,1.55810441802536
ORF2597,2.15151843464529
ORF2600,1.29145571056284
ORF2605,0.152413913880496
ORF2613,15.8799677605573
ORF2628,0.2345716413349
ORF2629,0.273133091706281
ORF2638,0.280444051932355
ORF2666,0.0988374225281046
ORF2684,1.3747983569996
ORF2691,8.61132512767506
ORF2695,54.0420957533309
ORF2742,0.200896629908337
ORF2774,1.47999992602818
ORF2777,0.0579050893442185
ORF2779,3.02174809641395
ORF2791,3.68629353634796
ORF2809,0.238283608011744
ORF2815,2.88168673825488
ORF2833,0.146458849242777
ORF2859,34.3017688154172
ORF2862,1.79117241080053
ORF2910,0.984969214017994
ORF2928,0.776963880402747
ORF2947,2.63421616416056
ORF2962,1.53378956114469
ORF2969,0.0861015722342692
ORF2981,0.654784218916545
ORF2987,1.53374680815144
ORF3009,1.57906367051717
ORF3011,0.635682253531358
ORF3020,1.20359765679678
ORF3023,0.723881374277521
ORF3024,7.78661800146635
ORF3036,7.3075032749915
ORF3054,7.85889169046691
ORF3058,8.1285116542969
ORF3060,2.54660441293561
ORF3063,4.15823600875466
ORF3087,0.120857254852648
ORF3094,4.95837427783789
ORF3102,0.574820504393005
ORF3123,2.1662290633806
ORF3130,5.6973202031812
ORF3131,0.287904399602976
ORF3154,1.09001180512109
ORF3164,0.109395341104079
ORF3170,0.168803548336235
ORF3179,0.903547133278201
ORF3196,1.05657123414051
ORF3200,0.933588641751296
ORF3206,0.705260218147368
ORF3210,0.928960378607139
ORF3221,1.44638707465485
ORF3223,0.568609640055408
ORF3226,0.404337807449015
ORF3230,0.819227283574483
ORF3232,12.5686423719095
ORF3234,0.115240328003124
ORF3240,4.42526522490958
ORF3252,1.56204814740034
ORF3262,0.181349250311126
ORF3263,0.325361620097021
ORF3289,0.381516720540762
ORF3290,1.18638098035907
ORF3297,19.7681579588753
ORF3302,0.479929378529787
ORF3314,0.864548415248029
ORF3320,2.00989812187562
ORF3321,0.116240032658379
ORF3326,0.121219564232459
ORF3330,0.101443638577457
ORF3341,0.536869377629455
ORF3342,0.0267657282879102
ORF3369,0.510448448884187
ORF3379,0.306128872384852
ORF3388,5.37637061456255
ORF3422,0.189276253526857
ORF3426,0.135410850652627
ORF3438,0.279336825998436
ORF3449,0.0591218311585177
ORF3493,5.39167891013024
ORF3506,0.895450698476531
ORF3507,1.75756815628851
ORF3510,0.434164858217463
ORF3511,1.01309461829667
ORF3534,0.188748637510479
ORF3543,0.475244535965364
ORF3549,0.104158140223984
ORF3551,1.48058306504302
ORF3558,5.90841072423164
ORF3560,6.85880464013049
ORF3566,0.109465891863815
ORF3576,1.43718881395689
ORF3595,0.0746478312808017
ORF3597,0.194630767923845
ORF3599,0.188781002612714
ORF3604,0.973461072031029
ORF3608,0.147301883078631
ORF3631,1.05711051698636
ORF3633,0.314409152248514
ORF3640,0.212514439117797
ORF3684,1.04402046436849
ORF3711,0.0751126614627875
ORF3713,0.343804543485574
ORF3716,0.329647663376312
ORF3728,0.417870892506343
ORF3737,0.112874077535405
ORF3761,26.7965228706717
ORF3767,0.0648056486388325
ORF3770,0.557965129374583
ORF3776,3.43756871722717
ORF3779,0.236557789828447
ORF3794,2.33939324846834
ORF3796,3.83767319491303
ORF3799,6.08802649901009
ORF3819,0.853742938991084
ORF3823,2.69037787198847
ORF3826,0.321665083616751
ORF3851,0.462607454832146
ORF3860,1.35813925820312
ORF3878,0.164562327970156
ORF3895,0.118629614724046
ORF3920,1.88729609800005
ORF3936,1.7664981174702
ORF3953,0.541185693624611
ORF3963,0.748958557208092
ORF3966,31.7030821796958
ORF3974,0.418780575041425
ORF3978,0.258423897144954
ORF3979,1.21040240949181
ORF3981,0.0889469297775063
ORF4008,1.66337350053077
ORF4030,1.12520291717637
ORF4041,0.0505020807673217
ORF4049,0.514458997946918
ORF4054,1.20702333052446
ORF4058,0.214573350938618
ORF4059,1.89895599572475
ORF4067,0.793228690617745
ORF4084,4.14864609172871
ORF4092,0.0239639578234471
ORF4118,4.22927435966019
ORF4126,6.40142929735995
ORF4129,5.25014153003318
ORF4142,0.296091830505
ORF4153,2.36844725623877
ORF4160,1.21116223341788
ORF4185,0.335433609066764
ORF4190,7.21391306300511
ORF4191,6.47287297555005
ORF4222,0.765508345969934
ORF4228,0.558816176076138
ORF4237,0.547470382159297
ORF4249,6.35770701399627
ORF4253,0.265963017945259
ORF4265,0.0906902210949656
ORF4270,0.840574595307008
ORF4277,2.46662652247191
ORF4284,0.287159979438951
ORF4291,1.26146207255316
ORF4295,3.34524870340364
ORF4329,3.2947753168462
ORF4330,0.363536166595975
ORF4343,17.7122416184518
ORF4356,0.596120180168603
ORF4357,1.32547274702051
ORF4359,1.4776808751564
ORF4373,0.507445643801817
ORF4379,3.61632689243208
ORF4385,0.987916785007761
ORF4395,0.561601623978878
ORF4398,0.151155976656823
ORF4421,0.192424956251402
ORF4430,0.368309175055908
ORF4435,2.42811278948394
ORF4438,0.414901542900353
ORF4447,0.241618062355721
ORF4458,0.170210495648124
ORF4470,0.0477512730972481
ORF4471,1.91970745244798
ORF4489,0.0391702477643694
ORF4499,0.636849042061382
ORF4504,3.63749163982811
ORF4521,0.117133449647972
ORF4526,0.0504234135515364
ORF4527,1.93353844292629
ORF4540,2.67722972810896
ORF4572,0.404943888730675
ORF4578,2.3706084548617
ORF4581,0.357092432253039
ORF4589,0.314224096786785
ORF4600,0.450498516464514
ORF4607,0.409126661888023
ORF4622,2.36386375451115
ORF4636,2.95200088676949
ORF4637,1.91449166924259
ORF4640,0.030246538186586
ORF4644,4.02867600078502
ORF4669,3.63175980918696
ORF4674,1.12590640780145
ORF4680,0.320754199181611
ORF4697,2.16360914200956
ORF4709,3.17240662416857
ORF4725,0.260377437594497
ORF4757,0.0563297473789476
ORF4772,1.38818385054444
ORF4773,0.27692153574626
ORF4821,0.734384480824052
ORF4822,0.289622095178937
ORF4829,0.354936506338327
ORF4837,0.209054180647141
ORF4846,0.792328032325329
ORF4849,0.0738311303393144
ORF4860,1.57095550790498
ORF4869,1.80268172283568
ORF4875,0.351161982754885
ORF4886,0.880730543015338
ORF4898,3.86548780235677
ORF4911,0.270481523844704
ORF4917,0.495348322735182
ORF4927,0.239795226854803
ORF4946,0.622663502964834
ORF4953,1.26754628517363
ORF4961,2.52212615981453
ORF4964,0.461818440175851
ORF4982,0.426093250309985
ORF4987,0.462768461191949
ORF4994,1.39894992381328
ORF5017,29.3952311435844
ORF5046,0.635979316454267
ORF5059,2.11086460519065
ORF5062,0.631396560775618
ORF5102,5.7349237797588
ORF5107,3.25046437521391
ORF5125,0.457612989896748
ORF5173,0.983347762793289
ORF5177,0.617144834953046
ORF5197,2.50568640183086
ORF5202,8.68996931033048
ORF5211,0.278876441214774
ORF5220,7.25615820970434
ORF5245,0.251122584219147
ORF5247,0.397094029571619
ORF5253,1.05969845277258
ORF5265,10.5355449446109
ORF5314,1.59169102762378
ORF5325,1.01700343724412
