ORF2367,1
ORF2368,0.99
ORF2369,1
ORF2376,1
ORF2383,1
ORF2385,1
ORF2389,1
ORF2391,1
ORF2392,1
ORF2403,1
ORF2411,0.95
ORF2419,1
ORF2423,1
ORF2430,1
ORF2438,1
ORF2443,1
ORF2446,1
ORF2476,1
ORF2497,1
ORF2529,0.9
ORF2534,1
ORF2558,0.96
ORF2565,1
ORF2570,1
ORF2571,1
ORF2573,1
ORF2575,1
ORF2586,0.86
ORF2626,1
ORF2636,1
ORF2640,0.89
ORF2645,1
ORF2648,1
ORF2669,1
ORF2678,0.93
ORF2679,0.95
ORF2688,0.46
ORF2695,1
ORF2701,0.87
ORF2710,1
ORF2730,0.89
ORF2734,1
ORF2737,0.99
ORF2743,1
ORF2757,0.99
ORF2764,0.99
ORF2765,0.81
ORF2767,0.97
ORF2770,1
ORF2772,1
ORF2775,1
ORF2784,0.53
ORF2795,1
ORF2800,0.97
ORF2814,0.94
ORF2816,1
ORF2836,0.99
ORF2840,1
ORF2856,1
ORF2867,0.82
ORF2868,0.99
ORF2875,1
ORF2889,0.99
ORF2902,1
ORF2913,1
ORF2917,0.57
ORF2924,1
ORF2930,0.75
ORF2952,1
ORF2954,0.97
ORF2957,1
ORF2982,1
ORF2994,1
ORF3005,1
ORF3021,1
ORF3022,1
ORF3029,0.62
ORF3037,1
ORF3038,1
ORF3046,1
ORF3053,0.39
ORF3056,0.96
ORF3061,1
ORF3062,0.85
ORF3068,0.2
ORF3097,0.36
ORF3109,1
ORF3113,0.58
ORF3118,1
ORF3119,0.92
ORF3133,1
ORF3144,1
ORF3150,1
ORF3156,0.92
ORF3160,1
ORF3161,1
ORF3183,1
ORF3186,1
ORF3194,1
ORF3225,0.78
ORF3234,1
ORF3272,0.81
ORF3284,0.5
ORF3290,1
ORF3298,0.46
ORF3304,1
ORF3320,1
ORF3328,1
ORF3330,1
ORF3354,1
ORF3402,1
ORF3407,1
ORF3410,1
ORF3414,1
ORF3435,1
ORF3441,1
ORF3461,1
ORF3464,1
ORF3471,0.97
ORF3490,1
ORF3511,0.62
ORF3522,1
ORF3523,0.92
ORF3540,0.5
ORF3542,1
ORF3544,1
ORF3567,1
ORF3582,0.51
ORF3585,0.89
ORF3588,1
ORF3657,0.99
ORF3669,0.88
ORF3685,0.26
ORF3691,0.35
ORF3739,1
ORF3741,0.65
ORF3744,0.97
ORF3763,1
ORF3768,1
ORF3781,1
ORF3789,1
ORF3867,0.99
ORF3876,1
ORF3877,1
ORF3881,1
ORF3910,1
ORF3920,0.92
ORF3922,0.92
ORF3929,1
ORF3934,0.99
ORF3936,1
ORF3971,0.93
ORF3974,0.93
ORF3981,1
ORF4014,1
ORF4017,1
ORF4018,1
ORF4037,1
ORF4045,1
ORF4049,0.85
ORF4079,1
ORF4095,0.85
ORF4097,1
ORF4108,1
ORF4120,1
ORF4125,1
ORF4126,1
ORF4136,1
ORF4165,1
ORF4166,1
ORF4199,1
ORF4216,0.95
ORF4270,1
ORF4280,0.93
ORF4284,1
ORF4286,1
ORF4321,1
ORF4334,1
ORF4345,1
ORF4353,0.96
ORF4367,1
ORF4384,0.79
ORF4420,0.84
ORF4445,0.61
ORF4446,1
ORF4458,0.96
ORF4459,1
ORF4472,1
ORF4479,0.34
ORF4489,1
ORF4491,1
ORF4493,1
ORF4495,0.99
ORF4510,0.99
ORF4527,1
ORF4532,1
ORF4538,1
ORF4554,1
ORF4566,1
ORF4567,1
ORF4572,1
ORF4574,1
ORF4586,1
ORF4590,1
ORF4601,1
ORF4611,1
ORF4632,0.69
ORF4640,0.73
ORF4641,0.99
ORF4643,1
ORF4645,1
ORF4651,1
ORF4656,1
ORF4665,1
ORF4679,1
ORF4691,1
ORF4692,1
ORF4694,1
ORF4702,1
ORF4708,1
ORF4709,1
ORF4720,1
ORF4727,1
ORF4757,0.98
ORF4762,1
ORF4769,1
ORF4778,0.93
ORF4782,1
ORF4795,1
ORF4797,1
ORF4803,1
ORF4811,0.9
ORF4829,0.4
ORF4836,1
ORF4859,0.68
ORF4863,1
ORF4865,1
ORF4881,1
ORF4886,0.64
ORF4910,0.96
ORF4931,1
ORF4933,1
ORF4948,0.96
ORF4984,1
ORF5029,1
ORF5041,1
ORF5048,1
ORF5067,0.91
ORF5068,0.99
ORF5082,1
ORF5084,1
ORF5095,1
ORF5110,1
ORF5127,1
ORF5128,1
ORF5138,0.92
ORF5139,0.89
ORF5140,0.47
ORF5143,0.28
ORF5145,1
ORF5148,1
ORF5162,1
ORF5178,0.99
ORF5181,0.89
ORF5183,1
ORF5194,1
ORF5205,1
ORF5209,1
ORF5218,1
ORF5220,1
ORF5221,1
ORF5226,0.47
ORF5237,1
ORF5239,1
ORF5248,1
ORF5252,1
ORF5259,0.67
ORF5270,1
ORF5308,1
ORF5313,1
ORF5314,1
ORF5321,0.62
ORF5338,1
ORF4,0.41
ORF22,0.07
ORF26,0
ORF36,0.4
ORF38,0.73
ORF45,0.28
ORF64,0.89
ORF76,0.24
ORF88,0.01
ORF93,0.23
ORF99,0.13
ORF114,0.08
ORF177,0
ORF182,0.13
ORF183,0
ORF189,0.06
ORF197,0
ORF201,0
ORF206,0.2
ORF221,0.52
ORF224,0
ORF228,0.55
ORF244,0.87
ORF248,0.04
ORF258,0.74
ORF263,0.99
ORF276,0.35
ORF287,0.01
ORF295,0.14
ORF298,0
ORF308,0.59
ORF309,0
ORF328,0
ORF351,0
ORF363,0.83
ORF389,0.05
ORF391,0.1
ORF402,0.04
ORF410,0.38
ORF425,0.58
ORF428,0.22
ORF432,0
ORF437,0.09
ORF440,0.2
ORF446,0.55
ORF485,0.13
ORF504,0.28
ORF506,0.43
ORF515,0
ORF538,0
ORF547,0.31
ORF551,0.24
ORF566,0
ORF575,0
ORF584,0
ORF608,0.37
ORF615,0.07
ORF620,0.15
ORF663,0
ORF664,0.56
ORF667,0.17
ORF678,0
ORF683,0.66
ORF717,0
ORF730,0
ORF736,0.04
ORF741,0
ORF769,0
ORF774,0.57
ORF780,0.14
ORF781,0.21
ORF788,0.01
ORF819,0
ORF824,0.87
ORF829,0
ORF835,0
ORF843,0.04
ORF849,0
ORF855,0
ORF865,0
ORF886,0.77
ORF887,0
ORF905,0
ORF907,0
ORF912,0
ORF918,0
ORF939,0
ORF942,0.26
ORF949,0
ORF960,0.56
ORF967,0.01
ORF970,0
ORF986,0
ORF1001,0
ORF1017,0.09
ORF1020,0.61
ORF1045,0
ORF1064,0
ORF1068,0
ORF1073,0.86
ORF1094,0
ORF1100,0.21
ORF1102,0.03
ORF1111,0
ORF1117,0.58
ORF1134,0.01
ORF1183,0.96
ORF1217,0
ORF1222,0.02
ORF1225,0
ORF1235,0.01
ORF1258,0.01
ORF1290,0.06
ORF1307,0.36
ORF1322,0
ORF1324,0.65
ORF1334,0.02
ORF1344,0.67
ORF1346,0.23
ORF1385,0.66
ORF1388,0
ORF1389,0.45
ORF1403,0
ORF1405,0.2
ORF1452,0
ORF1455,0.24
ORF1456,0.01
ORF1457,0.09
ORF1465,0
ORF1466,0.33
ORF1469,0.72
ORF1475,0.04
ORF1484,0
ORF1496,0.44
ORF1500,0
ORF1514,0.76
ORF1517,0
ORF1518,0
ORF1528,0.03
ORF1529,0.79
ORF1537,0.02
ORF1548,0
ORF1557,0
ORF1563,0.69
ORF1565,0
ORF1578,0.71
ORF1606,0.12
ORF1615,0
ORF1624,0.05
ORF1640,0.97
ORF1645,0
ORF1665,0
ORF1673,0.11
ORF1675,0
ORF1681,0.08
ORF1689,0
ORF1697,0.51
ORF1699,0.1
ORF1715,0
ORF1729,0.02
ORF1734,0
ORF1748,0.01
ORF1754,0.13
ORF1764,0
ORF1775,0
ORF1777,0.95
ORF1807,0.05
ORF1817,0
ORF1819,0
ORF1825,0.07
ORF1852,0
ORF1856,0.07
ORF1859,0.42
ORF1866,0
ORF1896,0.08
ORF1910,0
ORF1947,0.03
ORF1955,0
ORF1966,0
ORF1976,0.42
ORF1979,0
ORF1984,0.67
ORF1991,0.42
ORF1995,0
ORF1997,0.01
ORF2007,0.59
ORF2011,0
ORF2033,0
ORF2035,0
ORF2036,0.74
ORF2060,0.73
ORF2075,0
ORF2079,0
ORF2083,0
ORF2092,0
ORF2094,0
ORF2110,0
ORF2114,0
ORF2123,0.12
ORF2139,0
ORF2153,0
ORF2163,0
ORF2167,0
ORF2171,0
ORF2172,0.1
ORF2175,0.7
ORF2188,0.67
ORF2196,0
ORF2242,0.32
ORF2243,0
ORF2260,0
ORF2263,0
ORF2265,0.02
ORF2307,0
ORF2313,0.64
ORF2322,0
ORF2329,0
ORF2330,0.82
ORF2337,0.03
ORF2342,0
ORF2376,0.13
ORF2381,0
ORF2397,0.43
ORF2401,0.05
ORF2404,0.44
ORF2442,0
ORF2459,0
ORF2473,0
ORF2500,0.47
ORF2535,0
ORF2540,0
ORF2557,0
ORF2558,0.06
ORF2560,0.31
ORF2563,0
ORF2568,0.42
ORF2575,1
ORF2582,0.11
ORF2589,0
ORF2612,0.01
ORF2623,0.04
ORF2624,0
ORF2629,0.01
ORF2641,0.05
ORF2642,0
ORF2645,0.81
ORF2647,0.53
ORF2671,0.33
ORF2677,0
ORF2678,0.65
ORF2680,0
ORF2688,0.5
ORF2693,0.89
ORF2702,0.09
ORF2704,0
ORF2708,0
ORF2710,0
ORF2724,0
ORF2747,0.48
ORF2749,0.05
ORF2763,0
ORF2769,0.57
ORF2775,0
ORF2796,0.42
ORF2807,0
ORF2812,0
ORF2814,0
ORF2822,0.65
ORF2833,0.17
ORF2850,0.43
ORF2864,0
ORF2883,0.42
ORF2893,0
ORF2925,0
ORF2942,0.48
ORF2953,0.25
ORF3013,0
ORF3015,0
ORF3017,0
ORF3019,0.14
ORF3035,0.4
ORF3056,0.13
ORF3094,0.08
ORF3112,0.04
ORF3126,0.65
ORF3127,0.07
ORF3128,0.07
ORF3132,0.45
ORF3169,0.99
ORF3171,0.29
ORF3204,0.7
ORF3209,0.71
ORF3210,0.17
ORF3258,0.05
ORF3269,0.59
ORF3272,0
ORF3275,0
ORF3303,0.18
ORF3307,0.62
ORF3311,0
ORF3337,0
ORF3338,0
ORF3340,0.04
ORF3341,0.01
ORF3388,0
ORF3400,0
ORF3403,0.02
ORF3413,0.28
ORF3416,0
ORF3422,0
ORF3432,0.47
ORF3437,0.08
ORF3454,0.25
ORF3510,0
ORF3520,0.5
ORF3532,0.1
ORF3539,0.46
ORF3553,0.01
ORF3577,0.88
ORF3587,0
ORF3596,0.26
ORF3598,0
ORF3601,0
ORF3613,0
ORF3617,0
ORF3619,0
ORF3625,0.72
ORF3627,0
ORF3638,0.04
ORF3642,0
ORF3655,0.01
ORF3659,0.02
ORF3674,0
ORF3676,0
ORF3689,0.63
ORF3703,0
ORF3720,0.58
ORF3723,0.06
ORF3738,0
ORF3740,0
ORF3747,0
ORF3748,0.1
ORF3778,0
ORF3779,0
ORF3783,0
ORF3801,0.85
ORF3808,0
ORF3813,0
ORF3819,0.21
ORF3875,0.07
ORF3882,0.59
ORF3887,0.44
ORF3891,0
ORF3906,0.07
ORF3933,0
ORF3970,0.32
ORF3980,0.39
ORF4018,0
ORF4019,0.23
ORF4023,0.13
ORF4030,0.35
ORF4037,0.13
ORF4047,0
ORF4061,0
ORF4079,0.08
ORF4094,0.78
ORF4106,0.8
ORF4133,0.22
ORF4145,0
ORF4150,0.58
ORF4151,0.02
ORF4160,0.54
ORF4188,0.87
ORF4208,0
ORF4214,0.94
ORF4216,0
ORF4225,0.13
ORF4243,0
ORF4246,0.09
ORF4247,0.04
ORF4256,0.05
ORF4272,0
ORF4276,0
ORF4284,0
ORF4297,0
ORF4299,0.81
ORF4314,0
ORF4316,0.72
ORF4317,0
ORF4321,0.07
ORF4330,0.09
ORF4350,0.38
ORF4364,0
ORF4384,0
ORF4400,0.43
ORF4410,0.68
ORF4426,0.02
ORF4432,0
ORF4436,0
ORF4443,0
ORF4450,0
ORF4455,0.26
ORF4465,0.73
ORF4467,0.37
ORF4469,0
ORF4489,0
ORF4516,0.18
ORF4521,0
ORF4532,0
ORF4547,0
ORF4549,0.19
ORF4571,0.97
ORF4583,0
ORF4585,0.53
ORF4604,0
ORF4606,0
ORF4607,0
ORF4623,0
ORF4641,0.84
ORF4644,0
ORF4648,0.55
ORF4650,0
ORF4659,0
ORF4671,0
ORF4680,0.47
ORF4682,0.61
ORF4686,0
ORF4696,0.34
ORF4697,0.03
ORF4708,0.41
ORF4714,0.04
ORF4716,0.27
ORF4721,0
ORF4722,0.29
ORF4740,0.07
ORF4759,0
ORF4766,0
ORF4768,0.19
ORF4790,0
ORF4808,0
ORF4831,0
ORF4833,0.34
ORF4840,0.48
ORF4844,0
ORF4845,0.03
ORF4848,0
ORF4856,0
ORF4859,0
ORF4870,0
ORF4895,0.07
ORF4913,0.29
ORF4923,0
ORF4930,0.11
ORF4933,0
ORF4942,0.03
ORF4965,0.02
ORF4977,0.96
ORF4978,0
ORF4981,0
ORF4985,0.1
ORF4992,0
ORF5005,0.99
ORF5024,0
ORF5039,0.05
ORF5041,0.97
ORF5045,0.42
ORF5046,0
ORF5053,0.1
ORF5078,0
ORF5086,0
ORF5100,0.01
ORF5106,0
ORF5107,0
ORF5122,0
ORF5132,0
ORF5133,0
ORF5134,0.69
ORF5140,0
ORF5142,0
ORF5152,0.01
ORF5156,0.19
ORF5177,0.1
ORF5193,0
ORF5209,0.6
ORF5213,0.09
ORF5222,0
ORF5233,0
ORF5234,0.11
ORF5244,0.39
ORF5272,0
ORF5281,0
ORF5292,0.08
ORF5293,0
ORF5312,0.38
ORF5317,0.03
ORF5322,0
ORF5325,0.81
ORF5332,0
ORF5334,0.57
ORF5335,0.04
