ORF,VALUE
SAKL0B09570g,-2.782591495
SAKL0B09592g,-1.991057948
SAKL0B09614g,-0.493171611
SAKL0B09636g,2.337235224
SAKL0B09658g,3.244595179
SAKL0B09680g,-2.130251995
SAKL0B09702g,-1.094927754
SAKL0B09724g,-4.633079346
SAKL0B09746g,-2.771148586
SAKL0B09768g,-2.941684817
SAKL0B09790g,-3.775478747
SAKL0B09812g,-0.943249024
SAKL0B09834g,-3.944840586
SAKL0B09856g,-2.220975123
SAKL0B09878g,-5.863837199
SAKL0B09900g,-5.887163154
SAKL0B09922g,-4.479949905
SAKL0B09944g,-2.970108856
SAKL0B09966g,-2.44167711
SAKL0B09988g,-2.688369119
SAKL0B10010g,-4.347679387
SAKL0B10032g,-1.459049846
SAKL0B10054g,-3.820327919
SAKL0B10076g,-1.077231914
SAKL0B10098g,-2.120359714
SAKL0B10120g,-5.397383159
SAKL0B10142g,-1.682919234
SAKL0B10164g,-1.653733475
SAKL0B10186g,-3.128518739
SAKL0B10208g,-0.820359975
SAKL0B10230g,-3.304902604
SAKL0B10252g,-3.007292208
SAKL0B10274g,-0.916386271
SAKL0B10296g,-2.132417839
SAKL0B10318g,-4.305429783
SAKL0B10340g,-3.070743166
SAKL0B10362g,-2.663355233
SAKL0B10384g,0.60151471
SAKL0B10406g,-3.82090684
SAKL0B10428g,-3.073661966
SAKL0B10450g,-3.353875084
SAKL0B10472g,-3.248975379
SAKL0B10494g,0.333665054
SAKL0B10516g,-2.912029558
SAKL0B10538g,-2.682977598
SAKL0B10560g,-1.983212862
SAKL0B10582g,-2.436673575
SAKL0B10604g,-4.248756271
SAKL0B10626g,-0.838305039
SAKL0B10648g,-4.551771653
SAKL0B10670g,-5.145481071
SAKL0B10714g,-4.842754908
SAKL0B10736g,0.342412885
SAKL0B10758g,0.193912927
SAKL0B10780g,-0.543916542
SAKL0B10802g,-3.257338078
SAKL0B10868g,-1.021353801
SAKL0B10890g,-5.420989718
SAKL0B10912g,-1.586154197
SAKL0B10934g,2.358583509
SAKL0B10956g,-4.267527032
SAKL0B10978g,-3.151413218
SAKL0B11000g,-3.712195078
SAKL0B11022g,-3.103655221
SAKL0B11044g,-4.955816952
SAKL0B11066g,-3.068452739
SAKL0B11088g,-2.47395978
SAKL0B11110g,-2.032348714
SAKL0B11132g,-0.8233587
SAKL0B11154g,-1.854401248
SAKL0B11176g,-3.445203548
SAKL0B11198g,-3.922049285
SAKL0B11220g,-2.42358329
SAKL0B11242g,-5.526352635
SAKL0B11264g,-4.621382527
SAKL0B11286g,-3.269964444
SAKL0B11308g,-5.818736283
SAKL0B11330g,-3.464343005
SAKL0B11352g,-6.308669509
SAKL0B11374g,-2.372032278
SAKL0B11396g,-2.500877415
SAKL0B11418g,-3.553546257
SAKL0B11440g,-2.682049601
SAKL0B11462g,-3.5486357
SAKL0B11484g,-1.48462235
SAKL0B11583g2,-4.153629914
SAKL0B11583g1,-5.301354403
SAKL0B11638g,1.052292052
SAKL0B11704g,-1.497495954
SAKL0B11726g,-2.933144853
SAKL0B11748g,-5.548071994
SAKL0B11770g,-0.341229367
SAKL0B11792g,-2.503255111
SAKL0B11814g,-2.265087855
SAKL0B11836g,-0.760687062
SAKL0B11880g,-3.098248074
SAKL0B11924g,-3.839576454
SAKL0B11946g,-4.040415519
SAKL0B11968g,-2.022627837
SAKL0B11990g,-1.011425661
SAKL0B12012g,-2.798631776
SAKL0B12034g,-3.182087447
SAKL0B12056g,-0.594146416
SAKL0B12078g,-2.015164171
SAKL0B12100g,-1.682606794
SAKL0B12122g,-2.523271673
SAKL0B12144g,-2.783860473
SAKL0B12166g,-2.477434641
SAKL0B12188g,-0.381719424
SAKL0B12210g,-1.044014095
SAKL0B12232g,-5.386257334
SAKL0B12298g,-2.930821146
SAKL0B12320g,3.17164236
SAKL0B12342g,-3.130661199
SAKL0B12364g,-1.813616372
SAKL0B12386g,-6.250066311
SAKL0B12408g,-3.02174538
SAKL0B12430g,-2.753688336
SAKL0B12452g,-2.835551551
SAKL0B12474g,-4.451147328
SAKL0B12496g,-0.98972084
SAKL0B12518g,-3.622422908
SAKL0B12540g,
SAKL0B12562g,-4.739965067
SAKL0B12584g,-5.23076526
SAKL0B12606g,-5.663520329
SAKL0B12628g,-5.123240507
SAKL0B12650g,-4.685353182
SAKL0B12672g,-1.374214845
SAKL0B12694g,-6.742659994
SAKL0B12716g,-4.659597446
SAKL0B12738g,-5.641459392
SAKL0B12760g,-5.132101028
SAKL0B12804g,-6.116644077
SAKL0B12826g,-5.630339272
SAKL0C00110g,-7.575410863
SAKL0C00154g,-4.459853886
SAKL0C00176g,-6.345104241
SAKL0C00198g,-5.044320989
SAKL0C00220g,-3.826107447
SAKL0C00242g,-3.335634318
SAKL0C00264g,-2.749686931
SAKL0C00308g,-2.175960807
SAKL0C00330g,1.309443474
SAKL0C00352g,-5.478840086
SAKL0C00374g,-5.478252071
SAKL0C00396g,-2.054882624
SAKL0C00418g,-5.73663009
SAKL0C00440g,-3.728615968
SAKL0C00462g,-3.26517697
SAKL0C00484g,-1.190828191
SAKL0C00506g,-3.372136752
SAKL0C00528g,0.237279454
SAKL0C00550g,-1.801387562
SAKL0C00572g,-3.221054971
SAKL0C00594g,-2.009697339
SAKL0C00616g,-5.056440311
SAKL0C00638g,-4.522272752
SAKL0C00660g,-4.089377246
SAKL0C00682g,-0.676264828
SAKL0C00704g,-1.339145038
SAKL0C00726g,-2.834981449
SAKL0C00748g,-2.641080247
SAKL0C00770g,1.164273003
SAKL0C00792g,-0.832683814
SAKL0C00814g,-1.82023184
SAKL0C00836g,-3.20988529
SAKL0C00858g,-2.539604171
SAKL0C00880g,-3.241686811
SAKL0C00902g,-6.27415348
SAKL0C00924g,-2.659295206
SAKL0C00946g,-3.579899427
SAKL0C00968g,-5.831344448
SAKL0C00990g,-2.118979344
SAKL0C01012g,-3.994157723
SAKL0C01034g,-2.511024471
SAKL0C01056g,-2.192000353
SAKL0C01078g,-2.639610981
SAKL0C01100g,1.086748229
SAKL0C01144g,-2.592299839
SAKL0C01166g,-5.906831886
SAKL0C01188g,-4.342171512
SAKL0C01210g,-4.112109122
SAKL0C01232g,-1.178092697
SAKL0C01254g,-0.966798988
SAKL0C01276g,-2.252698131
SAKL0C01298g,2.656748152
SAKL0C01320g,-0.631306713
SAKL0C01342g,-2.209872537
SAKL0C01364g,-2.369260804
SAKL0C01386g,-2.258001325
SAKL0C01408g,-2.959349983
SAKL0C01430g,-1.533232452
SAKL0C01452g,-2.893106922
SAKL0C01474g,-1.65102072
SAKL0C01496g,-4.541309798
SAKL0C01518g,-2.004476497
SAKL0C01540g,0.499120543
SAKL0C01562g,-3.663264086
SAKL0C01584g,-4.703616628
SAKL0C01606g,-4.344047829
SAKL0C01628g,-4.628392183
SAKL0C01650g,-1.155021038
SAKL0C01672g,-5.387635768
SAKL0C01694g,-1.09076699
SAKL0C01716g,-0.565227016
SAKL0C01738g,-3.609432437
SAKL0C01760g,-4.509167039
SAKL0C01804g,-2.643409472
SAKL0C01826g,-4.572162319
SAKL0C01848g,-3.984144013
SAKL0C01870g,1.193379233
SAKL0C01892g,-3.3800695
SAKL0C01914g,-2.320502187
SAKL0C01936g,-2.868409827
SAKL0C01958g,3.524612456
SAKL0C02002g,-0.358181662
SAKL0C02024g,-3.900642227
SAKL0C02046g,-5.443751554
SAKL0C02068g,-6.519843146
SAKL0C02090g,-5.377005187
SAKL0C02112g,-6.098556493
SAKL0C02134g,-2.663681542
SAKL0C02156g,-5.002105513
SAKL0C02178g,-5.984354608
SAKL0C02200g,-6.147066396
SAKL0C02222g,-4.009633759
SAKL0C02244g,-3.14642216
SAKL0C02266g,-2.860211761
SAKL0C02288g,-3.428485957
SAKL0C02310g,-3.63999594
SAKL0C02332g,-3.224265079
SAKL0C02354g,-2.513334489
SAKL0C02376g,-3.392310363
SAKL0C02398g,-3.534365107
SAKL0C02420g,-0.4397433
SAKL0C02442g,-2.064256833
SAKL0C02464g,-3.117736983
SAKL0C02486g,-4.13616768
SAKL0C02508g,-5.828075961
SAKL0C02530g,-6.250539837
SAKL0C02552g,-2.795879483
SAKL0C02574g,-3.985294191
SAKL0C02596g,-2.810453131
SAKL0C02618g,-0.959745827
SAKL0C02640g,-2.205252749
SAKL0C02662g,-4.657610641
SAKL0C02684g,-3.232748373
SAKL0C02706g,-3.898002741
SAKL0C02728g,-1.855988339
SAKL0C02750g,-2.226609571
SAKL0C02772g,-3.464603335
SAKL0C02794g,-3.392403174
SAKL0C02816g,-4.090324558
SAKL0C02838g,-2.563804479
SAKL0C02860g,-2.249514724
SAKL0C02882g,-2.845624629
SAKL0C02904g,-3.017670706
SAKL0C02926g,-2.915606613
SAKL0C02948g,-2.070452283
SAKL0C02970g,-4.824555487
SAKL0C02992g,-3.441194845
SAKL0C03014g,-2.84564322
SAKL0C03036g,-3.656028296
SAKL0C03058g,-2.850488157
SAKL0C03080g,-2.821915955
SAKL0C03102g,-3.892145687
SAKL0C03124g,-3.885917181
SAKL0C03146g,-2.480683971
SAKL0C03190g,-3.427161568
SAKL0C03212g,-3.680822802
SAKL0C03234g,-3.856658278
SAKL0C03256g,-2.057908006
SAKL0C03278g,-1.318871393
SAKL0C03300g,1.640127171
SAKL0C03322g,-4.814321612
SAKL0C03344g,-3.242474095
SAKL0C03366g,-1.719258474
SAKL0C03388g,-2.211673487
SAKL0C03410g,-3.635194383
SAKL0C03432g,-3.212524411
SAKL0C03454g,-0.63597655
SAKL0C03476g,-3.44471704
SAKL0C03498g,-3.399293532
SAKL0C03520g,-1.446985521
SAKL0C03542g,-1.447583053
SAKL0C03564g,-3.913516505
SAKL0C03586g,-4.424417331
SAKL0C03608g,-2.897510055
SAKL0C03630g,0.654394572
SAKL0C03652g,-1.289253638
SAKL0C03674g,-2.341692465
SAKL0C03696g,-4.897640123
SAKL0C03718g,-2.58192532
SAKL0C03762g,-4.135598275
SAKL0C03784g,-2.247884277
SAKL0C03806g,-2.055167261
SAKL0C03828g,-2.305331266
SAKL0C03872g,-4.947088836
SAKL0C03894g,-5.835209056
SAKL0C03916g,-4.519646392
SAKL0C03938g,-1.946611496
SAKL0C03960g,-3.091755167
SAKL0C03982g,-4.004650301
SAKL0C04004g,-3.886233404
SAKL0C04026g,-4.214567374
SAKL0C04048g,-3.25420394
SAKL0C04092g,-3.514869697
SAKL0C04136g,-5.027053888
SAKL0C04158g,-2.411016501
SAKL0C04180g,-0.562892779
SAKL0C04224g,-1.260653163
SAKL0C04246g,-3.124232585
SAKL0C04268g,-2.626767061
SAKL0C04290g,-2.205909473
SAKL0C04312g,-1.750379902
SAKL0C04334g,-2.488055059
SAKL0C04378g,-1.954899657
SAKL0C04400g,-2.039838422
SAKL0C04422g,-3.978207572
SAKL0C04444g,-2.779075833
SAKL0C04466g,2.989506835
SAKL0C04488g,2.317788569
SAKL0C04510g,3.318479948
SAKL0C04576g,-3.349390989
SAKL0C04598g,-1.195641823
SAKL0C04620g,-2.422227599
SAKL0C04642g,-5.040698976
SAKL0C04664g,-4.382806885
SAKL0C04686g,-1.947248224
SAKL0C04708g,-3.004054015
SAKL0C04730g,-1.943944417
SAKL0C04752g,-3.396763373
SAKL0C04774g,-2.00646066
SAKL0C04796g,-2.468878914
SAKL0C04818g,-1.317230029
SAKL0C04840g,2.10188629
SAKL0C04862g,-2.460816933
SAKL0C04884g,-1.743508791
SAKL0C04906g,-6.608047532
SAKL0C04928g,-2.479233771
SAKL0C04950g,-3.870271057
SAKL0C04972g,-5.365764859
SAKL0C04994g,-3.691142948
SAKL0C05016g,-1.636023726
SAKL0C05038g,-4.232029226
SAKL0C05104g,-2.707707787
SAKL0C05126g,-2.718088731
SAKL0C05170g,-0.93560042
SAKL0C05192g,0.118162237
SAKL0C05214g,1.357786703
SAKL0C05236g,-4.478979466
SAKL0C05258g,-2.051501041
SAKL0C05280g,-3.838259789
SAKL0C05302g,-3.331677957
SAKL0C05324g,-3.503518776
SAKL0C05346g,-1.566580579
SAKL0C05368g,-2.714313525
SAKL0C05390g,-2.1804319
SAKL0C05412g,-2.899770665
SAKL0C05434g,-2.780693878
SAKL0C05456g,-3.266387856
SAKL0C05522g,-4.798256673
SAKL0C05544g,-0.297983064
SAKL0C05566g,-0.384506398
SAKL0C05588g,-3.997785042
SAKL0C05632g,-3.602806355
SAKL0C05654g,-4.156652639
SAKL0C05676g,-1.527033034
SAKL0C05698g,-5.352674102
SAKL0C05720g,-2.211109104
SAKL0C05742g,-2.563671498
SAKL0C05764g,-3.330691831
SAKL0C05786g,-2.727069498
SAKL0C05808g,-1.894136442
SAKL0C05830g,-3.383335663
SAKL0C05852g,-4.864813586
SAKL0C05896g,-3.953682611
SAKL0C05918g,-2.282548629
SAKL0C05940g,-2.856006901
SAKL0C06006g,-0.951875499
SAKL0C06028g,-0.901098992
SAKL0C06050g,-3.284368211
SAKL0C06072g,-3.298831859
SAKL0C06094g,-1.392403619
SAKL0C06116g,-5.485733603
SAKL0C06138g,-4.921039148
SAKL0C06160g,-2.937191208
SAKL0C06182g,-2.564529287
SAKL0C06204g,-3.116411765
SAKL0C06226g,-1.097396176
SAKL0C06248g,-3.303498854
SAKL0C06270g,-1.672085996
SAKL0C06292g,-2.855275293
SAKL0C06314g,-2.858336819
SAKL0C06336g,1.248113816
SAKL0C06358g,-3.299172118
SAKL0C06380g,1.914199186
SAKL0C06402g,-1.254279084
SAKL0C06424g,-2.643209711
SAKL0C06446g,-2.479946949
SAKL0C06468g,-3.926345929
SAKL0C06490g,-3.910255605
SAKL0C06512g,-1.25132888
SAKL0C06534g,-4.076209031
SAKL0C06556g,-3.719387441
SAKL0C06578g,-3.257905978
SAKL0C06600g,-1.313143763
SAKL0C06622g,-4.950470693
SAKL0C06666g,-2.047004944
SAKL0C06688g,-6.482621208
SAKL0C06710g,-3.672786594
SAKL0C06732g,-2.022946806
SAKL0C06754g,-2.760848962
SAKL0C06776g,-3.548471825
SAKL0C06798g,-2.296367071
SAKL0C06820g,-4.685987735
SAKL0C06842g,-1.62997585
SAKL0C06864g,-5.264863879
SAKL0C06886g,-3.87308765
SAKL0C06908g,-0.931273345
SAKL0C06930g,-0.915600802
SAKL0C06996g,-2.625797879
SAKL0C07018g,-3.019269469
SAKL0C07040g,-1.525360993
SAKL0C07062g,-1.747569245
SAKL0C07084g,-3.699017725
SAKL0C07106g,-1.756312297
SAKL0C07128g,-3.532761356
SAKL0C07150g,-1.304138833
SAKL0C07172g,-2.865016
SAKL0C07194g,-1.110491621
SAKL0C07216g,-2.848573905
SAKL0C07238g,-2.91380955
SAKL0C07260g,-3.823115289
SAKL0C07304g,-4.096482536
SAKL0C07348g,-2.462434099
SAKL0C07370g,-1.669311496
SAKL0C07392g,-4.460789979
SAKL0C07414g,-2.523028248
SAKL0C07436g,-2.149049944
SAKL0C07458g,-3.523752387
SAKL0C07480g,-2.950907484
SAKL0C07502g,-0.311399503
SAKL0C07524g,-3.219909442
SAKL0C07546g,-0.219736282
SAKL0C07568g,-2.766326179
SAKL0C07590g,-3.851385023
SAKL0C07612g,-2.71505726
SAKL0C07634g,-4.181907354
SAKL0C07656g,-3.529408962
SAKL0C07678g,-2.761480683
SAKL0C07700g,-4.895889017
SAKL0C07722g,-3.138973412
SAKL0C07744g,-3.768784127
SAKL0C07766g,-1.816381263
SAKL0C07788g,-4.404878955
SAKL0C07810g,-1.904944863
SAKL0C07832g,-2.844834906
SAKL0C07854g,-2.947311855
SAKL0C07876g,-2.675824139
SAKL0C07898g,-0.660091888
SAKL0C07920g,-6.000360912
SAKL0C07942g,1.180713817
SAKL0C07964g,-3.8859922
SAKL0C07986g,-1.923589572
SAKL0C08008g,-6.018498265
SAKL0C08030g,-4.113372165
SAKL0C08052g,-3.048548887
SAKL0C08074g,-3.645006734
SAKL0C08096g,-3.021496696
SAKL0C08118g,-2.890286439
SAKL0C08140g,-3.518236352
SAKL0C08162g,-2.018553282
SAKL0C08184g,-2.615965686
SAKL0C08206g,-2.16205763
SAKL0C08228g,-5.007113752
SAKL0C08250g,-6.65743409
SAKL0C08272g,-5.798925249
SAKL0C08294g,-5.050390628
SAKL0C08316g,-5.236366134
SAKL0C08338g,-3.745973242
SAKL0C08360g,-2.567416225
SAKL0C08382g,-2.425862418
SAKL0C08404g,-2.475191738
SAKL0C08426g,-2.541705596
SAKL0C08448g,-1.553724119
SAKL0C08470g,-3.1176418
SAKL0C08492g,-2.853830807
SAKL0C08514g,-3.157240077
SAKL0C08536g,-3.83645208
SAKL0C08558g,-4.166180924
SAKL0C08580g,-3.130005912
SAKL0C08602g,-2.345927596
SAKL0C08624g,-2.901544558
SAKL0C08646g,-1.795636781
SAKL0C08668g,-2.858572004
SAKL0C08690g,-4.186179725
SAKL0C08712g,-2.068055665
SAKL0C08734g,-2.134816566
SAKL0C08756g,-2.636915898
SAKL0C08778g,-1.009584981
SAKL0C08800g,-2.379707319
SAKL0C08822g,-1.131749768
SAKL0C08844g,-2.880142156
SAKL0C08866g,-4.712257988
SAKL0C08888g,-1.803341542
SAKL0C08910g,-2.559677651
SAKL0C08932g,-5.894457001
SAKL0C08976g,-4.874884065
SAKL0C09020g,-3.721017263
SAKL0C09042g,-1.346663098
SAKL0C09086g,-3.011771861
SAKL0C09108g,-1.966568749
SAKL0C09130g,-5.534940661
SAKL0C09174g,-2.178555965
SAKL0C09196g,-5.988002898
SAKL0C09218g,-2.589940325
SAKL0C09240g,-1.988124441
SAKL0C09262g,-2.947131016
SAKL0C09284g,-1.336771918
SAKL0C09306g,-3.310017707
SAKL0C09328g,-0.421702901
SAKL0C09350g,-2.56941419
SAKL0C09372g,-3.279776455
SAKL0C09394g,-5.233630338
SAKL0C09416g,-1.459836663
SAKL0C09438g,-2.67262541
SAKL0C09460g,0.684865047
SAKL0C09504g,-1.638559814
SAKL0C09548g,-4.169814688
SAKL0C09570g,-3.866049261
SAKL0C09592g,-3.046856394
SAKL0C09614g,-3.6095885
SAKL0C09658g,-2.938769511
SAKL0C09680g,-1.416247318
SAKL0C09702g,-2.019281619
SAKL0C09724g,-2.610042485
SAKL0C09746g,-2.820654605
SAKL0C09768g,-3.861940587
SAKL0C09790g,-3.761875798
SAKL0C09812g,-2.040207912
SAKL0C09834g,-1.779117074
SAKL0C09856g,-2.348969336
SAKL0C09878g,-5.414638285
SAKL0C09900g,-2.437579251
SAKL0C09922g,-4.228982785
SAKL0C09944g,-2.942407481
SAKL0C09966g,-3.280264924
SAKL0C09988g,-2.678926385
SAKL0C10010g,-4.271943264
SAKL0C10032g,-3.913177325
SAKL0C10054g,-3.697388422
SAKL0C10076g,-0.707908534
SAKL0C10098g,-2.533341789
SAKL0C10120g,-4.30830234
SAKL0C10142g,-1.67957525
SAKL0C10164g,-0.194659728
SAKL0C10186g,2.650087861
SAKL0C10208g,-4.267312301
SAKL0C10230g,-5.331505427
SAKL0C10252g,-2.878453657
SAKL0C10274g,-1.493257529
SAKL0C10296g,-2.048312575
SAKL0C10318g,-3.049506846
SAKL0C10340g,-2.19222595
SAKL0C10362g,-1.1566138
SAKL0C10384g,-2.8945512
SAKL0C10406g,-2.519655596
SAKL0C10428g,-0.214664942
SAKL0C10450g,-1.417170211
SAKL0C10472g,-2.552382714
SAKL0C10494g,-2.057601206
SAKL0C10516g,-4.747286106
SAKL0C10560g,1.064276293
SAKL0C10582g,-1.766307249
SAKL0C10604g,-4.117387634
SAKL0C10626g,-4.033568133
SAKL0C10648g,-4.121350689
SAKL0C10670g,-5.747829508
SAKL0C10692g,0.739258734
SAKL0C10714g,0.976522363
SAKL0C10736g,-2.374617884
SAKL0C10758g,-3.974299689
SAKL0C10780g,-2.433920572
SAKL0C10802g,-3.104903187
SAKL0C10824g,-3.457916273
SAKL0C10846g,-4.231629758
SAKL0C10868g,-3.355796949
SAKL0C10890g,-2.833874944
SAKL0C10912g,-5.284393533
SAKL0C10934g,-3.761904121
SAKL0C10956g,-4.573967344
SAKL0C10978g,-3.385192014
SAKL0C11000g,-3.225623562
SAKL0C11022g,-3.738920692
SAKL0C11044g,-2.945022515
SAKL0C11066g,-3.091921215
SAKL0C11088g,-5.849625347
SAKL0C11110g,-1.516147227
SAKL0C11132g,-2.647815118
SAKL0C11154g,1.293994187
SAKL0C11176g,-2.538596117
SAKL0C11220g,-0.852933037
SAKL0C11242g,1.455098844
SAKL0C11264g,2.021079068
SAKL0C11286g,-3.034450954
SAKL0C11308g,-3.733260671
SAKL0C11330g,-1.268935811
SAKL0C11352g,-2.274631112
SAKL0C11374g,1.444121397
SAKL0C11396g,-2.7465346
SAKL0C11418g,-2.751213325
SAKL0C11440g,-0.9586976
SAKL0C11528g,-4.479893197
SAKL0C11550g,-3.976911215
SAKL0C11572g,-4.30513726
SAKL0C11594g,-4.093567251
SAKL0C11616g,-1.310912124
SAKL0C11638g,-5.84085054
SAKL0C11660g,-2.69221059
SAKL0C11682g,-3.839538559
SAKL0C11704g,-3.550929958
SAKL0C11726g,-3.093819943
SAKL0C11748g,-4.292601508
SAKL0C11770g,-1.196073987
SAKL0C11792g,-0.89041794
SAKL0C11814g,0.263393596
SAKL0C11913g1,-4.493123244
SAKL0C11913g2,-5.670906107
SAKL0C11968g,-3.540108977
SAKL0C11990g,-0.081915335
SAKL0C12012g,-2.436760025
SAKL0C12034g,1.817066427
SAKL0C12056g,-3.010314571
SAKL0C12100g,-2.62186674
SAKL0C12122g,-2.559029567
SAKL0C12144g,-2.588815876
SAKL0C12210g,-4.201113397
SAKL0C12232g,-1.567953894
SAKL0C12254g,-5.009640051
SAKL0C12276g,-2.697129299
SAKL0C12298g,-3.058844834
SAKL0C12320g,-4.006151444
SAKL0C12342g,-3.294977327
SAKL0C12364g,-2.719854953
SAKL0C12386g,-1.936941591
SAKL0C12408g,-4.414094639
SAKL0C12430g,-2.629067066
SAKL0C12452g,-2.480213979
SAKL0C12474g,-1.570008623
SAKL0C12496g,-4.38862854
SAKL0C12518g,-2.009542668
SAKL0C12540g,-5.753459312
SAKL0C12562g,3.170527678
SAKL0C12584g,3.269849456
SAKL0C12650g,-3.253269919
SAKL0C12672g,-0.778703407
SAKL0C12694g,-1.498351745
SAKL0C12716g,-3.783368566
SAKL0C12738g,-2.164934188
SAKL0C12760g,-1.567979729
SAKL0C12782g,-2.148680286
SAKL0C12804g,3.528877306
SAKL0C12826g,-1.776346876
SAKL0C12848g,-1.975541167
SAKL0C12870g,-1.429250981
SAKL0C12892g,-2.466325966
SAKL0C12914g,-0.820235948
SAKL0C12936g,-2.63431704
SAKL0C12958g,-3.573457333
SAKL0C12980g,-2.220804147
SAKL0C13002g,-3.5521597
SAKL0C13024g,-4.636197216
SAKL0C13046g,-1.196815022
SAKL0C13068g,-2.669615084
SAKL0C13090g,-3.566659543
SAKL0C13112g,-4.250801476
SAKL0C13134g,-1.4891231
SAKL0C13156g,-3.16833591
SAKL0C13178g,-1.954847834
SAKL0C13200g,-3.668680637
SAKL0C13222g,-4.995546351
SAKL0C13244g,-2.10964275
SAKL0C13266g,-3.43113483
SAKL0C13288g,-3.229514398
SAKL0C13310g,-4.023180972
SAKL0C13332g,-3.572134241
SAKL0C13354g,-3.827918772
SAKL0C13376g,0.581088586
SAKL0C13398g,-3.3357492
SAKL0C13420g,-0.884918106
SAKL0C13442g,-3.090065542
SAKL0C13464g,-2.281074987
SAKL0C13486g,-4.64729956
SAKL0C13508g,-3.939641312
SAKL0C13530g,-2.886397763
SAKL0C13552g,-4.074144578
SAKL0C13574g,-2.184844102
SAKL0C13596g,-3.786199337
SAKL0C13618g,-1.881509828
SAKL0C13640g,-4.737480555
SAKL0C13662g,-3.98561831
SAKL0C13684g,-2.56844495
SAKL0C13706g,-2.593019079
SAKL0C13728g,-1.380505524
SAKL0C13750g,-2.214285472
SAKL0C13772g,-1.520497597
SAKL0C13794g,-1.99845255
SAKL0C13816g,-2.843180693
SAKL0C13838g,-3.544162547
SAKL0C13860g,-2.991342883
SAKL0C13882g,-4.347590948
SAKL0C13904g,-4.667314014
SAKL0C13926g,-2.853514471
SAKL0C13970g,-5.983665911
SAKL0C13992g,-4.625131359
SAKL0C14014g,-4.525289687
SAKL0C14058g,-5.498793707
SAKL0C14080g,-5.126503618
SAKL0D00110g,-2.234894022
SAKL0D00132g,-2.943175326
SAKL0D00176g,-3.482431674
SAKL0D00198g,-5.929207551
SAKL0D00220g,-3.16289686
SAKL0D00242g,0.459113224
SAKL0D00264g,-3.560352277
SAKL0D00286g,-3.995882682
SAKL0D00308g,-2.138555519
SAKL0D00330g,-3.918436912
SAKL0D00352g,-3.467442446
SAKL0D00374g,-3.696640259
SAKL0D00396g,-2.934022069
SAKL0D00418g,-1.166548119
SAKL0D00440g,-0.973267899
SAKL0D00462g,-3.239363663
SAKL0D00484g,-3.709472775
SAKL0D00506g,-5.852914371
SAKL0D00528g,-3.712457537
SAKL0D00550g,-2.540710271
SAKL0D00572g,-0.836107939
SAKL0D00594g,-0.096573053
SAKL0D00704g,-2.897418286
SAKL0D00726g,-1.399276657
SAKL0D00748g,-2.384265285
SAKL0D00770g,-3.007556208
SAKL0D00792g,-0.588144852
SAKL0D00814g,-1.440619692
SAKL0D00836g,-4.66171484
SAKL0D00858g,-3.136421379
SAKL0D00880g,-3.772115173
SAKL0D00902g,-0.047494622
SAKL0D01012g,-4.219728969
SAKL0D01034g,-2.085622356
SAKL0D01056g,0.475363203
SAKL0D01078g,-2.351129955
SAKL0D01100g,-4.353221006
SAKL0D01122g,-3.482543561
SAKL0D01144g,-1.189516598
SAKL0D01166g,-1.786240566
SAKL0D01188g,-3.096546715
SAKL0D01210g,-5.624579965
SAKL0D01232g,-5.021759327
SAKL0D01254g,-4.425574424
SAKL0D01276g,-3.790617572
SAKL0D01298g,-2.53092538
SAKL0D01320g,-5.06448277
SAKL0D01342g,-3.918567466
SAKL0D01364g,-2.826788203
SAKL0D01386g,-3.551938559
SAKL0D01408g,-3.313935322
SAKL0D01430g,-2.223980487
SAKL0D01452g,0.067599669
SAKL0D01474g,-3.89392007
SAKL0D01496g,-2.751894012
SAKL0D01518g,-3.708344423
SAKL0D01540g,-1.608121878
SAKL0D01562g,-2.900684068
SAKL0D01584g,-3.796310842
SAKL0D01606g,-2.034840352
SAKL0D01628g,-1.450008653
SAKL0D01672g,-5.106301965
SAKL0D01694g,-4.994731283
SAKL0D01716g,-2.902951329
SAKL0D01738g,-2.191161406
SAKL0D01760g,-1.335406954
SAKL0D01804g,-3.779783636
SAKL0D01826g,-0.568190179
SAKL0D01870g,-1.451238195
SAKL0D01892g,-4.077804597
SAKL0D01914g,-4.293042465
SAKL0D01936g,-2.917856477
SAKL0D01958g,-3.515863046
SAKL0D01980g,-0.743291664
SAKL0D02002g,-2.284947912
SAKL0D02024g,-1.181530223
SAKL0D02046g,-2.038242464
SAKL0D02068g,-2.840452037
SAKL0D02090g,-1.226494897
SAKL0D02112g,-3.898483696
SAKL0D02134g,-5.218947107
SAKL0D02156g,-2.563441933
SAKL0D02178g,1.205651818
SAKL0D02200g,-2.349235441
SAKL0D02222g,-2.774391475
SAKL0D02310g,-4.298184206
SAKL0D02332g,-3.405681661
SAKL0D02354g,-3.855962642
SAKL0D02376g,-5.035508769
SAKL0D02398g,-2.774763915
SAKL0D02420g,-2.140844572
SAKL0D02442g,-3.449277431
SAKL0D02464g,-3.553234425
SAKL0D02486g,-3.768876686
SAKL0D02508g,-5.930459074
SAKL0D02530g,-2.854548159
SAKL0D02552g,-3.251949749
SAKL0D02574g,-2.077238576
SAKL0D02596g,-4.571875459
SAKL0D02618g,-1.342219907
SAKL0D02640g,-0.885085726
SAKL0D02662g,-4.93633481
SAKL0D02684g,-2.887275129
SAKL0D02706g,-2.039238275
SAKL0D02728g,-1.269939608
